1:t[yr] 2:M/Msun 3:Teff[K] 4:log(L/Lsun) 5:R/Rsun 6:log(Mdot)[Msun/yr] 7:logg 8:v_surf[km/s] 9:P[days] 10:v_crit[km/s] 11:Gamma 12:H 13:He 14:Li 15:Be 16:B 17:C 18:N 19:O 20:F 21:Ne 22:Na 23:Mg 24:Al 25:Si 26:Fe 27:sH1 28:sHe3 29:sHe4 30:sLi7 31:sBe9 32:sB10 33:sB11 34:sC12 35:sC13 36:sN14 37:sN15 38:sO16 39:sO17 40:sO18 41:sF19 42:sNe20 43:sNe21 44:sNe22 45:sNa23 46:sMg24 47:sMg25 48:sMg26 49:sAl26 50:sAl27 51:sSi28 52:sSi29 53:sSi30 54:sFe56 55:cH1 56:cHe3 57:cHe4 58:cLi7 59:cBe9 60:cB10 61:cB11 62:cC12 63:cC13 64:cN14 65:cN15 66:cO16 67:cO17 68:cO18 69:cF19 70:cNe20 71:cNe21 72:cNe22 73:cNa23 74:cMg24 74:cMg25 76:cMg26 77:cAl26 78:cAl27 79:cSi28 80:cSi29 81:cSi30 82:cFe56
3.49140e+06 41.53658 21602.13814 5.78558 55.73800 -4.83886 2.56385 66.72827 42.27280 295.13600 0.38703 12.00000 10.97179 -6.21339 -7.46653 -1.04321 7.93516 8.15653 8.48937 4.36687 7.84121 6.28191 7.32350 6.37699 7.41385 7.40385 7.20991e-01 1.98084e-05 2.70234e-01 3.08773e-18 2.21636e-19 3.95950e-13 2.82429e-13 7.25471e-04 2.13644e-05 1.44661e-03 8.45824e-07 3.48923e-03 7.03526e-05 4.85344e-06 3.18823e-07 9.34867e-04 1.61573e-06 7.03898e-05 3.17373e-05 2.88124e-04 3.51617e-05 4.61169e-05 8.09040e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.24451e-01 5.16416e-10 8.66962e-01 2.17771e-18 1.00000e-99 1.00000e-99 2.09894e-31 8.35603e-05 2.66686e-05 5.21195e-03 1.94536e-07 9.77237e-05 7.09578e-06 2.74789e-11 1.77011e-12 9.01571e-04 6.47143e-08 1.29718e-05 1.32130e-04 2.88403e-04 2.32809e-07 5.55904e-05 3.34195e-06 7.04693e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.50563e+06 41.33301 21061.57517 5.78667 58.70930 -4.84948 2.51661 58.52700 50.76234 286.19000 0.38991 12.00000 10.97179 -6.21905 -7.55672 -1.08794 7.93514 8.15655 8.48937 4.36686 7.84121 6.28192 7.32350 6.37698 7.41385 7.40385 7.20991e-01 1.98089e-05 2.70234e-01 3.04775e-18 1.80074e-19 3.59112e-13 2.52697e-13 7.25437e-04 2.13683e-05 1.44667e-03 8.45610e-07 3.48923e-03 7.03558e-05 4.85289e-06 3.18816e-07 9.34867e-04 1.61570e-06 7.03898e-05 3.17380e-05 2.88124e-04 3.51617e-05 4.61180e-05 7.98068e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.20781e-01 4.74242e-10 8.70964e-01 2.08449e-18 1.00000e-99 1.00000e-99 2.13304e-31 8.39460e-05 2.68534e-05 5.21195e-03 1.94536e-07 9.74990e-05 7.07946e-06 2.74157e-11 1.76604e-12 9.01571e-04 6.36796e-08 1.30918e-05 1.32434e-04 2.88403e-04 2.25424e-07 5.53350e-05 3.30370e-06 7.07946e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.51936e+06 41.14134 20525.61040 5.78777 61.89380 -4.86009 2.46871 51.14240 61.24793 277.44300 0.39272 12.00000 10.97180 -6.22277 -7.65048 -1.13291 7.93514 8.15657 8.48938 4.36686 7.84122 6.28193 7.32351 6.37698 7.41386 7.40386 7.20975e-01 1.98098e-05 2.70234e-01 3.02169e-18 1.45104e-19 3.25627e-13 2.25803e-13 7.25421e-04 2.13722e-05 1.44671e-03 8.45415e-07 3.48923e-03 7.03591e-05 4.85233e-06 3.18809e-07 9.34867e-04 1.61566e-06 7.03882e-05 3.17380e-05 2.88124e-04 3.51617e-05 4.61190e-05 7.87608e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.16950e-01 4.35512e-10 8.74984e-01 1.99067e-18 1.00000e-99 1.00000e-99 2.16770e-31 8.43335e-05 2.69774e-05 5.21195e-03 1.94089e-07 9.72747e-05 7.06318e-06 2.73527e-11 1.76198e-12 9.01571e-04 6.26614e-08 1.32130e-05 1.32739e-04 2.88403e-04 2.18273e-07 5.52077e-05 3.26588e-06 7.09578e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.53261e+06 40.96083 19994.90965 5.78888 65.30620 -4.87072 2.42018 44.47446 74.31901 268.89600 0.39546 12.00000 10.97180 -6.22489 -7.74707 -1.17762 7.93512 8.15659 8.48937 4.36685 7.84122 6.28194 7.32351 6.37697 7.41386 7.40386 7.20975e-01 1.98103e-05 2.70234e-01 3.00698e-18 1.16169e-19 2.95536e-13 2.01772e-13 7.25387e-04 2.13752e-05 1.44677e-03 8.45240e-07 3.48915e-03 7.03623e-05 4.85188e-06 3.18801e-07 9.34867e-04 1.61562e-06 7.03882e-05 3.17388e-05 2.88124e-04 3.51617e-05 4.61201e-05 7.77643e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.13501e-01 3.99945e-10 8.79023e-01 1.91426e-18 1.00000e-99 1.00000e-99 2.19280e-31 8.47227e-05 2.71019e-05 5.21195e-03 1.94089e-07 9.70510e-05 7.03072e-06 2.72898e-11 1.75792e-12 8.99498e-04 6.16595e-08 1.33352e-05 1.32739e-04 2.88403e-04 2.11349e-07 5.49541e-05 3.22849e-06 7.12853e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.54444e+06 40.80353 19509.81283 5.78989 68.67440 -4.88055 2.37483 38.86498 89.40354 261.18300 0.39791 12.00000 10.97180 -6.22570 -7.83949 -1.21885 7.93512 8.15660 8.48937 4.36684 7.84122 6.28194 7.32351 6.37696 7.41386 7.40386 7.20975e-01 1.98107e-05 2.70234e-01 3.00137e-18 9.39010e-20 2.70352e-13 1.81752e-13 7.25371e-04 2.13781e-05 1.44680e-03 8.45084e-07 3.48915e-03 7.03639e-05 4.85143e-06 3.18794e-07 9.34867e-04 1.61562e-06 7.03882e-05 3.17388e-05 2.88124e-04 3.51617e-05 4.61211e-05 7.68847e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.10154e-01 3.69828e-10 8.81049e-01 1.84077e-18 1.00000e-99 1.00000e-99 2.22844e-31 8.51138e-05 2.72270e-05 5.21195e-03 1.94089e-07 9.68278e-05 7.01455e-06 2.72270e-11 1.75792e-12 8.99498e-04 6.08135e-08 1.34586e-05 1.33045e-04 2.88403e-04 2.05116e-07 5.47016e-05 3.19890e-06 7.14496e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.55588e+06 40.65469 19029.45390 5.79090 72.26920 -4.89048 2.32893 33.77310 108.27758 253.63500 0.40030 12.00000 10.97180 -6.22562 -7.93413 -1.25956 7.93512 8.15661 8.48937 4.36683 7.84122 6.28195 7.32351 6.37696 7.41386 7.40386 7.20975e-01 1.98112e-05 2.70234e-01 3.00193e-18 7.55144e-20 2.47685e-13 1.63817e-13 7.25371e-04 2.13806e-05 1.44684e-03 8.44967e-07 3.48915e-03 7.03655e-05 4.85110e-06 3.18787e-07 9.34867e-04 1.61559e-06 7.03882e-05 3.17395e-05 2.88124e-04 3.51617e-05 4.61222e-05 7.60431e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.07152e-01 3.41979e-10 8.85116e-01 1.76604e-18 1.00000e-99 1.00000e-99 2.25424e-31 8.55067e-05 2.73527e-05 5.21195e-03 1.93642e-07 9.66051e-05 6.99842e-06 2.71644e-11 1.75792e-12 8.99498e-04 5.99791e-08 1.35831e-05 1.33045e-04 2.88403e-04 1.99526e-07 5.45758e-05 3.16957e-06 7.17794e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.56605e+06 40.52533 18593.41486 5.79183 75.77910 -4.89972 2.28635 29.43540 130.25719 246.85700 0.40243 12.00000 10.97180 -6.22495 -8.02237 -1.29615 7.93511 8.15661 8.48936 4.36682 7.84122 6.28195 7.32351 6.37695 7.41386 7.40386 7.20975e-01 1.98116e-05 2.70234e-01 3.00656e-18 6.16297e-20 2.29013e-13 1.49104e-13 7.25354e-04 2.13826e-05 1.44684e-03 8.44851e-07 3.48907e-03 7.03688e-05 4.85076e-06 3.18779e-07 9.34867e-04 1.61555e-06 7.03882e-05 3.17395e-05 2.88124e-04 3.51609e-05 4.61233e-05 7.53026e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.04472e-01 3.18420e-10 8.87156e-01 1.70216e-18 1.00000e-99 1.00000e-99 2.28560e-31 8.59014e-05 2.74157e-05 5.21195e-03 1.93642e-07 9.63829e-05 6.98232e-06 2.71019e-11 1.75792e-12 8.99498e-04 5.91562e-08 1.36773e-05 1.33352e-04 2.88403e-04 1.94984e-07 5.44503e-05 3.14051e-06 7.19449e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.57592e+06 40.40240 18160.07117 5.79276 79.52390 -4.90911 2.24313 25.38815 158.49786 240.18800 0.40452 12.00000 10.97180 -6.22385 -8.11201 -1.33203 7.93510 8.15662 8.48936 4.36682 7.84122 6.28195 7.32351 6.37694 7.41386 7.40386 7.20975e-01 1.98121e-05 2.70234e-01 3.01419e-18 5.01360e-20 2.12139e-13 1.35863e-13 7.25337e-04 2.13841e-05 1.44687e-03 8.44754e-07 3.48907e-03 7.03688e-05 4.85054e-06 3.18779e-07 9.34867e-04 1.61555e-06 7.03882e-05 3.17395e-05 2.88124e-04 3.51609e-05 4.61243e-05 7.45916e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 1.01625e-01 2.91743e-10 8.89201e-01 1.76604e-18 1.00000e-99 1.00000e-99 1.94089e-31 8.62979e-05 2.75423e-05 5.21195e-03 1.93642e-07 9.61612e-05 6.96627e-06 2.70396e-11 1.75792e-12 8.99498e-04 5.84790e-08 1.37721e-05 1.33352e-04 2.88403e-04 1.90108e-07 5.42001e-05 3.11889e-06 7.21107e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.58465e+06 40.29593 17767.09603 5.79364 83.16450 -4.91773 2.20311 21.94852 191.74257 234.19000 0.40641 12.00000 10.97180 -6.22254 -8.19539 -1.36428 7.93510 8.15663 8.48936 4.36681 7.84122 6.28195 7.32351 6.37694 7.41386 7.40386 7.20975e-01 1.98125e-05 2.70234e-01 3.02329e-18 4.13780e-20 1.98103e-13 1.24882e-13 7.25337e-04 2.13855e-05 1.44690e-03 8.44676e-07 3.48907e-03 7.03704e-05 4.85032e-06 3.18772e-07 9.34867e-04 1.61555e-06 7.03882e-05 3.17395e-05 2.88124e-04 3.51609e-05 4.61243e-05 7.39673e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.93116e-02 2.70396e-10 8.91251e-01 1.81134e-18 1.00000e-99 1.00000e-99 1.75388e-31 8.64968e-05 2.76058e-05 5.21195e-03 1.94536e-07 9.59401e-05 6.95024e-06 2.69774e-11 1.75388e-12 8.99498e-04 5.78096e-08 1.38676e-05 1.33352e-04 2.88403e-04 1.86209e-07 5.40754e-05 3.09030e-06 7.22770e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.59316e+06 40.19427 17376.99522 5.79452 87.02880 -4.92649 2.16256 18.74685 234.85387 228.28500 0.40827 12.00000 10.97180 -6.22106 -8.27877 -1.39549 7.93509 8.15663 8.48936 4.36681 7.84122 6.28196 7.32351 6.37693 7.41386 7.40386 7.20975e-01 1.98130e-05 2.70234e-01 3.03361e-18 3.41499e-20 1.85456e-13 1.15024e-13 7.25321e-04 2.13870e-05 1.44690e-03 8.44617e-07 3.48907e-03 7.03720e-05 4.85020e-06 3.18772e-07 9.34867e-04 1.61551e-06 7.03882e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61254e-05 7.33635e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.70510e-02 2.52930e-10 8.95365e-01 1.75388e-18 1.00000e-99 1.00000e-99 1.77419e-31 8.68960e-05 2.77332e-05 5.21195e-03 1.94984e-07 9.57194e-05 6.95024e-06 2.69774e-11 1.75388e-12 8.99498e-04 5.71479e-08 1.39637e-05 1.33660e-04 2.88403e-04 1.82390e-07 5.39511e-05 3.06902e-06 7.24436e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.60062e+06 40.10677 17030.10897 5.79530 90.69240 -4.93452 2.12580 15.94133 287.83351 223.07400 0.40990 12.00000 10.97180 -6.21963 -8.35367 -1.42266 7.93509 8.15664 8.48936 4.36681 7.84122 6.28196 7.32352 6.37693 7.41386 7.40386 7.20975e-01 1.98134e-05 2.70234e-01 3.04362e-18 2.87402e-20 1.75146e-13 1.07014e-13 7.25321e-04 2.13880e-05 1.44694e-03 8.44559e-07 3.48907e-03 7.03720e-05 4.84998e-06 3.18772e-07 9.34867e-04 1.61551e-06 7.03882e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61264e-05 7.28383e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.48418e-02 2.38781e-10 8.97429e-01 1.70216e-18 1.00000e-99 1.00000e-99 1.79473e-31 8.70964e-05 2.77971e-05 5.21195e-03 1.94536e-07 9.54993e-05 6.93426e-06 2.69153e-11 1.75388e-12 8.99498e-04 5.64937e-08 1.40281e-05 1.33660e-04 2.88403e-04 1.79061e-07 5.38270e-05 3.05492e-06 7.26106e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.60631e+06 40.04127 16762.25356 5.79592 93.67990 -4.94108 2.09694 13.55383 349.70613 219.07700 0.41115 12.00000 10.97180 -6.21845 -8.41379 -1.44390 7.93508 8.15664 8.48936 4.36680 7.84122 6.28196 7.32352 6.37692 7.41386 7.40386 7.20975e-01 1.98134e-05 2.70234e-01 3.05190e-18 2.50248e-20 1.67517e-13 1.01102e-13 7.25304e-04 2.13890e-05 1.44694e-03 8.44520e-07 3.48907e-03 7.03736e-05 4.84987e-06 3.18765e-07 9.34867e-04 1.61551e-06 7.03882e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61264e-05 7.24419e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.33254e-02 2.28034e-10 8.97429e-01 1.67109e-18 1.00000e-99 1.00000e-99 1.80717e-31 8.72971e-05 2.79254e-05 5.21195e-03 1.94536e-07 9.52796e-05 6.91831e-06 2.69153e-11 1.75388e-12 8.99498e-04 5.61048e-08 1.40929e-05 1.33660e-04 2.88403e-04 1.76604e-07 5.37032e-05 3.04089e-06 7.27780e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.61109e+06 39.98686 16534.18589 5.79643 96.33970 -4.94679 2.07203 11.49228 424.08014 215.69200 0.41220 12.00000 10.97180 -6.21745 -8.46435 -1.46137 7.93508 8.15664 8.48936 4.36680 7.84122 6.28196 7.32352 6.37692 7.41386 7.40386 7.20975e-01 1.98139e-05 2.70234e-01 3.05893e-18 2.22746e-20 1.61514e-13 9.64562e-14 7.25304e-04 2.13895e-05 1.44694e-03 8.44481e-07 3.48907e-03 7.03736e-05 4.84976e-06 3.18765e-07 9.34867e-04 1.61551e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61264e-05 7.21091e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.20450e-02 2.19280e-10 8.99498e-01 1.63305e-18 1.00000e-99 1.00000e-99 1.82390e-31 8.74984e-05 2.79254e-05 5.21195e-03 1.94536e-07 9.52796e-05 6.91831e-06 2.68534e-11 1.75388e-12 8.99498e-04 5.57186e-08 1.41579e-05 1.33660e-04 2.88403e-04 1.74582e-07 5.35797e-05 3.02691e-06 7.29458e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.61424e+06 39.95146 16381.66782 5.79678 98.18090 -4.95079 2.05520 9.70264 511.91885 213.44000 0.41289 12.00000 10.97180 -6.21680 -8.49727 -1.47254 7.93508 8.15664 8.48936 4.36680 7.84122 6.28196 7.32352 6.37692 7.41386 7.40386 7.20975e-01 1.98139e-05 2.70234e-01 3.06351e-18 2.06486e-20 1.57797e-13 9.35815e-14 7.25304e-04 2.13900e-05 1.44694e-03 8.44462e-07 3.48907e-03 7.03736e-05 4.84976e-06 3.18765e-07 9.34867e-04 1.61551e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61264e-05 7.18903e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.12011e-02 2.13796e-10 8.99498e-01 1.61808e-18 1.00000e-99 1.00000e-99 1.82810e-31 8.77001e-05 2.79898e-05 5.21195e-03 1.94536e-07 9.52796e-05 6.91831e-06 2.68534e-11 1.75388e-12 8.99498e-04 5.54626e-08 1.41906e-05 1.33660e-04 2.88403e-04 1.73380e-07 5.35797e-05 3.01995e-06 7.29458e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.61736e+06 39.91678 16230.44149 5.79712 100.05900 -4.95506 2.03837 8.06731 627.48685 211.21200 0.41358 12.00000 10.97180 -6.21617 -8.52948 -1.48335 7.93508 8.15665 8.48935 4.36680 7.84122 6.28196 7.32352 6.37691 7.41386 7.40386 7.20975e-01 1.98139e-05 2.70234e-01 3.06796e-18 1.91726e-20 1.54287e-13 9.08762e-14 7.25304e-04 2.13905e-05 1.44697e-03 8.44442e-07 3.48899e-03 7.03736e-05 4.84976e-06 3.18765e-07 9.34867e-04 1.61551e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61275e-05 7.16754e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 9.01571e-02 2.08449e-10 9.01571e-01 1.59956e-18 1.00000e-99 1.00000e-99 1.83654e-31 8.79023e-05 2.80543e-05 5.21195e-03 1.94536e-07 9.50605e-05 6.90240e-06 2.68534e-11 1.75388e-12 8.99498e-04 5.52077e-08 1.42233e-05 1.33968e-04 2.88403e-04 1.72187e-07 5.34564e-05 3.00608e-06 7.29458e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.62121e+06 39.87439 16042.14388 5.79755 102.47200 -4.95995 2.01721 6.49875 797.75989 208.44800 0.41443 12.00000 10.97180 -6.21537 -8.57126 -1.49716 7.93508 8.15665 8.48935 4.36680 7.84122 6.28196 7.32352 6.37691 7.41386 7.40386 7.20975e-01 1.98139e-05 2.70234e-01 3.07362e-18 1.74141e-20 1.49931e-13 8.75145e-14 7.25304e-04 2.13905e-05 1.44697e-03 8.44423e-07 3.48899e-03 7.03753e-05 4.84965e-06 3.18765e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61275e-05 7.14085e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.91251e-02 2.01837e-10 9.01571e-01 1.57036e-18 1.00000e-99 1.00000e-99 1.84927e-31 8.79023e-05 2.80543e-05 5.21195e-03 1.94536e-07 9.50605e-05 6.90240e-06 2.68534e-11 1.75388e-12 8.99498e-04 5.48277e-08 1.42561e-05 1.33968e-04 2.88403e-04 1.70216e-07 5.34564e-05 2.99916e-06 7.31139e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.62425e+06 39.84121 15893.07742 5.79789 104.44400 -4.96393 2.00029 5.31322 994.57293 206.26700 0.41510 12.00000 10.97180 -6.21472 -8.60530 -1.50826 7.93508 8.15665 8.48935 4.36680 7.84122 6.28196 7.32352 6.37691 7.41386 7.40386 7.20975e-01 1.98144e-05 2.70234e-01 3.07822e-18 1.61013e-20 1.46521e-13 8.48907e-14 7.25304e-04 2.13909e-05 1.44697e-03 8.44403e-07 3.48899e-03 7.03753e-05 4.84965e-06 3.18765e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61275e-05 7.12000e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.83080e-02 1.96336e-10 9.03649e-01 1.55239e-18 1.00000e-99 1.00000e-99 1.85353e-31 8.81049e-05 2.81190e-05 5.21195e-03 1.94089e-07 9.50605e-05 6.90240e-06 2.67917e-11 1.75388e-12 8.99498e-04 5.45758e-08 1.42889e-05 1.33968e-04 2.88403e-04 1.69044e-07 5.33335e-05 2.99226e-06 7.31139e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.62726e+06 39.80867 15743.62058 5.79823 106.47800 -4.96782 1.98318 4.35131 1238.12682 204.08800 0.41576 12.00000 10.97181 -6.21409 -8.63951 -1.51925 7.93508 8.15665 8.48935 4.36680 7.84122 6.28196 7.32352 6.37691 7.41386 7.40386 7.20975e-01 1.98144e-05 2.70240e-01 3.08269e-18 1.48816e-20 1.43232e-13 8.23626e-14 7.25304e-04 2.13914e-05 1.44697e-03 8.44384e-07 3.48899e-03 7.03753e-05 4.84953e-06 3.18765e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61275e-05 7.09937e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.74984e-02 1.91426e-10 9.03649e-01 1.53462e-18 1.00000e-99 1.00000e-99 1.86209e-31 8.83080e-05 2.81838e-05 5.21195e-03 1.94089e-07 9.48418e-05 6.88652e-06 2.67917e-11 1.75388e-12 8.97429e-04 5.43250e-08 1.43219e-05 1.33968e-04 2.88403e-04 1.67880e-07 5.33335e-05 2.98538e-06 7.32825e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.63172e+06 39.76102 15520.63387 5.79874 109.62300 -4.97319 1.95737 3.59269 1543.06318 200.84900 0.41674 12.00000 10.97181 -6.21324 -8.68681 -1.53422 7.93507 8.15665 8.48935 4.36679 7.84122 6.28196 7.32352 6.37690 7.41386 7.40386 7.20975e-01 1.98144e-05 2.70240e-01 3.08873e-18 1.33460e-20 1.38880e-13 7.90205e-14 7.25287e-04 2.13919e-05 1.44697e-03 8.44365e-07 3.48899e-03 7.03753e-05 4.84953e-06 3.18757e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61286e-05 7.06903e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.62979e-02 1.84077e-10 9.05733e-01 1.50314e-18 1.00000e-99 1.00000e-99 1.87499e-31 8.85116e-05 2.82488e-05 5.21195e-03 1.94089e-07 9.48418e-05 6.88652e-06 2.67917e-11 1.75388e-12 8.97429e-04 5.40754e-08 1.43880e-05 1.33968e-04 2.88403e-04 1.65959e-07 5.32108e-05 2.97167e-06 7.32825e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.63755e+06 39.69938 15225.02540 5.79940 114.00900 -4.97501 1.92263 2.95282 1952.73437 196.57800 0.41803 12.00000 10.97181 -6.21210 -8.75440 -1.55514 7.93507 8.15665 8.48935 4.36679 7.84122 6.28196 7.32352 6.37690 7.41386 7.40386 7.20975e-01 1.98148e-05 2.70240e-01 3.09685e-18 1.14225e-20 1.33042e-13 7.45418e-14 7.25287e-04 2.13924e-05 1.44697e-03 8.44326e-07 3.48899e-03 7.03753e-05 4.84942e-06 3.18757e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61286e-05 7.02943e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.45279e-02 1.74985e-10 9.07821e-01 1.46893e-18 1.00000e-99 1.00000e-99 1.89234e-31 8.87156e-05 2.83139e-05 5.21195e-03 1.94089e-07 9.46237e-05 6.87068e-06 2.67917e-11 1.75388e-12 8.97429e-04 5.35797e-08 1.44544e-05 1.33968e-04 2.88403e-04 1.63682e-07 5.30884e-05 2.95801e-06 7.34514e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.64397e+06 39.62998 14895.79439 5.80011 119.20100 -4.95896 1.88318 2.46135 2449.59558 191.84800 0.41945 12.00000 10.97181 -6.21091 -8.83097 -1.57815 7.93508 8.15666 8.48935 4.36679 7.84122 6.28196 7.32352 6.37690 7.41386 7.40386 7.20975e-01 1.98148e-05 2.70240e-01 3.10535e-18 9.57613e-21 1.26932e-13 6.98667e-14 7.25287e-04 2.13929e-05 1.44700e-03 8.44306e-07 3.48899e-03 7.03769e-05 4.84931e-06 3.18757e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61286e-05 6.98602e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.27942e-02 1.64816e-10 9.07821e-01 1.42233e-18 1.00000e-99 1.00000e-99 1.91426e-31 8.89201e-05 2.83792e-05 5.21195e-03 1.94089e-07 9.44061e-05 6.87068e-06 2.67301e-11 1.75792e-12 8.97429e-04 5.29663e-08 1.45211e-05 1.34276e-04 2.88403e-04 1.61065e-07 5.29663e-05 2.94442e-06 7.36207e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
3.64886e+06 39.57533 14638.02488 5.80065 123.51300 -4.94618 1.85172 2.08548 2995.88416 188.16100 0.42054 12.00000 10.97181 -6.21001 -8.89512 -1.59696 7.93508 8.15666 8.48935 4.36679 7.84122 6.28196 7.32352 6.37689 7.41386 7.40386 7.20975e-01 1.98153e-05 2.70240e-01 3.11179e-18 8.26114e-21 1.22166e-13 6.62293e-14 7.25287e-04 2.13934e-05 1.44700e-03 8.44287e-07 3.48899e-03 7.03769e-05 4.84920e-06 3.18757e-07 9.34867e-04 1.61547e-06 7.03866e-05 3.17402e-05 2.88124e-04 3.51609e-05 4.61296e-05 6.95312e-08 4.62914e-05 4.82848e-04 2.53934e-05 1.73165e-05 1.02322e-03 8.14704e-02 1.57761e-10 9.09913e-01 1.39637e-18 1.00000e-99 1.00000e-99 1.92752e-31 8.91251e-05 2.84446e-05 5.21195e-03 1.93642e-07 9.44061e-05 6.85488e-06 2.67301e-11 1.75792e-12 8.97429e-04 5.26017e-08 1.45881e-05 1.34276e-04 2.88403e-04 1.59221e-07 5.28445e-05 2.93089e-06 7.37904e-05 4.83059e-04 2.54097e-05 1.72982e-05 1.02329e-03 
