                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      73                                     1330                  3.6920371793682361E+006                  2.7709015199557228E+000                  4.6523969119915300E+001                  3.4966355209354020E+001                 -4.6468316616993093E+000                  1.5944464070336084E+001                  3.3878828783005321E-001                  5.0380606353428448E-008                  9.9568283134405511E-001                  9.9107596450495428E-001                  3.6171152788396133E-001                  5.0380606353428448E-008                  9.9568283134405511E-001                  9.9107596450495428E-001                  5.7566905849432528E+000                 -2.9096328444711270E+000                  5.8754063126679446E-001                  5.7566935278133826E+000                  1.0730091257346048E+000                  5.7566815877437483E+000                 -2.9096328444711270E+000                  3.9816654955316980E+034                  4.5056371877570304E+034                  6.2122034294261474E+034                  6.6201621606531083E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864105091927620E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2868752157303236E+000                  5.9469250380036947E+000                  1.9229709239938264E+000                  2.2596242642193056E+000                  8.2159822970373649E-005                  0.0000000000000000E+000                  8.0472457209128283E+000                  1.6754906541789523E+000                  1.7856061169952749E+001                  1.6754906541789523E+000                  8.0472457209128283E+000                  1.3379484594596047E+000                  4.9996877568001208E-001                  4.0413156541246016E+000                  0.0000000000000000E+000                  9.8643902479321111E-001                  2.4948898879363212E-004                  1.7695605953452312E-004                  2.3659628126995731E-003                  6.5335196128524292E-003                  9.5891237988029232E+000                  3.6300354179152052E+001                                        3                                        1                                        6 
                                      74                                     1276                  3.6925092331779366E+006                  2.6739915069476665E+000                  4.6513416495116324E+001                  3.4966256690963604E+001                 -4.6506310099747283E+000                  1.4372095199468703E+001                  3.0535613435387754E-001                  5.0392036099466964E-008                  6.6628404816925446E-001                  5.5647392311851840E-001                  3.2212793398441975E-001                  5.0392036099466964E-008                  6.7306902267328961E-001                  5.4752937010770741E-001                  5.8498709234727340E+000                 -2.0407041277123068E+000                  6.9779048314979064E-001                  5.8498739889256175E+000                  1.3577023596640903E+000                  5.8498569397520921E+000                 -2.0407041277123068E+000                  3.9948520853642443E+034                  4.5055465050858090E+034                  6.1464312465523924E+034                  6.5673205360669640E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864105091927623E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2794850804561735E+000                  5.9451863527657638E+000                  1.9368818519231614E+000                  2.2317038899702237E+000                  9.6852718670123900E-005                  0.0000000000000000E+000                  8.0673681509836932E+000                  1.7460755462810198E+000                  1.7941256865037971E+001                  1.7460755462810198E+000                  8.0673681509836932E+000                  1.3379484597042353E+000                  4.9996877561419473E-001                  4.0413156552815748E+000                  0.0000000000000000E+000                  9.8643902450002885E-001                  2.4948901712555817E-004                  1.7695606121857533E-004                  2.3658226368862651E-003                  6.5335196012650540E-003                  9.5781546942218121E+000                  3.6300939982301806E+001                                        3                                        1                                        6 
                                      75                                     1298                  3.6928868762256969E+006                  2.5770814939396098E+000                  4.6505197239726741E+001                  3.4966179941222300E+001                 -4.6622490188378878E+000                  1.3622983643786810E+001                  2.9281692381276458E-001                  5.0400942641637414E-008                  6.2378346699513787E-001                  5.4587446930037042E-001                  2.9281692381276458E-001                  5.0400942641637414E-008                  6.3086321346270502E-001                  5.3718171693889039E-001                  5.8797601329128470E+000                 -1.4002836967275576E+000                  7.8288282787898067E-001                  5.8797636303060923E+000                  7.9370767168287570E-001                  5.8797565705870891E+000                 -1.4002836967275576E+000                  4.0083029489000462E+034                  4.5056757859714022E+034                  6.0894256373739342E+034                  6.5007037720710889E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864105091927623E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2701262785358169E+000                  5.9430208157293807E+000                  1.9545166872456816E+000                  2.1963574695838788E+000                  1.1096925842628898E-004                  0.0000000000000000E+000                  8.0827664059975071E+000                  1.8001865789199532E+000                  1.8006537388458746E+001                  1.8001865789199532E+000                  8.0827664059975071E+000                  1.3379484607427599E+000                  4.9996877533369011E-001                  4.0413156601754014E+000                  0.0000000000000000E+000                  9.8643902326365840E-001                  2.4948912797927061E-004                  1.7695606461887425E-004                  2.3657156585408672E-003                  6.5335195924193382E-003                  9.5693464168553071E+000                  3.6301648454330170E+001                                        3                                        1                                        6 
                                      76                                     1323                  3.6931889906639056E+006                  2.4801714809315536E+000                  4.6498840630908369E+001                  3.4966120575194743E+001                 -4.6769459948826135E+000                  1.3127790420618958E+001                  2.7816109296901248E-001                  5.0407832796750540E-008                  7.0116626822448946E-001                  5.4300303266278638E-001                  2.7816109296901248E-001                  5.0407832796750540E-008                  7.0648164269802849E-001                  5.3534689754878806E-001                  5.8690464357333774E+000                 -9.3123847450788644E-001                  8.8166638634680006E-001                  5.8690509754913460E+000                  2.0476346098522487E+000                  5.8689809110022759E+000                 -9.3123847450788644E-001                  4.1274573258589904E+034                  4.5059794408119955E+034                  6.0494601160215526E+034                  6.4266309271112327E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864105091927630E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2598098038470367E+000                  5.9407363043465784E+000                  1.9740073809318421E+000                  2.1573167161839972E+000                  1.2701009948891574E-004                  0.0000000000000000E+000                  8.0943610972720368E+000                  1.8412865395814719E+000                  1.8055884059020201E+001                  1.8412865395814719E+000                  8.0943610972720368E+000                  1.3379484635223775E+000                  4.9996877458092331E-001                  4.0413156732411872E+000                  0.0000000000000000E+000                  9.8643901996996985E-001                  2.4948940506439846E-004                  1.7695606992544760E-004                  2.3656412404693271E-003                  6.5335195862211981E-003                  9.5625146616757508E+000                  3.6302225225369568E+001                                        3                                        1                                        6 
                                      77                                     1340                  3.6934653616014589E+006                  2.4414923718292747E+000                  4.6493236110210091E+001                  3.4966068226381786E+001                 -4.6929538944164939E+000                  1.2790663578266404E+001                  2.7189858661927335E-001                  5.0413909380431221E-008                  6.4678571893492776E-001                  5.3680521163839712E-001                  2.7189858661927335E-001                  5.0413909380431221E-008                  6.5285200418575595E-001                  5.2871359063748236E-001                  5.8933574780834883E+000                 -5.0509857129474756E-001                  1.1075254401115309E+000                  5.8933647628874830E+000                  1.1025389740322300E+000                  5.8933504478569079E+000                 -5.0509857129474756E-001                  4.2646655388661627E+034                  4.5063043316296190E+034                  5.9915179027953594E+034                  6.3626670193054215E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3864105091927577E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2467930873742388E+000                  5.9383925353622651E+000                  1.9988689293852815E+000                  2.1075412704641612E+000                  1.3925930930022983E-004                  0.0000000000000000E+000                  8.1051456989524802E+000                  1.8792097522730267E+000                  1.8101658923589866E+001                  1.8792097522730267E+000                  8.1051456989524802E+000                  1.3379484709289751E+000                  4.9996877257052669E-001                  4.0413157079818438E+000                  0.0000000000000000E+000                  9.8643901122939082E-001                  2.4949009479782004E-004                  1.7695607863806720E-004                  2.3655432389566976E-003                  6.5335195781030097E-003                  9.5562968995275952E+000                  3.6302921217872580E+001                                        3                                        1                                        6 
                                      78                                     1350                  3.6937203260766249E+006                  2.4064796733194793E+000                  4.6488287442788597E+001                  3.4966021998295304E+001                 -4.7119914055790320E+000                  1.2499644824616279E+001                  2.6773045604959922E-001                  5.0419275976487654E-008                  6.6749278552933755E-001                  5.3850736522365472E-001                  2.6773045604959922E-001                  5.0419275976487654E-008                  6.7385409199280510E-001                  5.3164068059622172E-001                  5.8634444541488522E+000                 -6.9683147262360592E-002                  1.4297273143373455E+000                  5.8634609584798403E+000                  7.3445482448967081E-001                  5.8634412271686935E+000                 -6.9683147262360592E-002                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.2017966967127158E+032                  4.3517001580856742E+034                  4.5064177955563496E+034                  5.9435070248515173E+034                  6.3078721541741563E+034                  2.3864105091927563E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2315301985356744E+000                  5.9369836868079311E+000                  2.0286902827852424E+000                  2.0478523355777583E+000                  1.5321916503847208E-004                  0.0000000000000000E+000                  8.1164361707626700E+000                  1.9176895949380444E+000                  1.8149016607123745E+001                  1.9176895949380444E+000                  8.1164361707626700E+000                  1.3379484915345363E+000                  4.9996876696502929E-001                  4.0413158044286925E+000                  0.0000000000000000E+000                  9.8643898701111254E-001                  2.4949187478978256E-004                  1.7695609351847354E-004                  2.3649208178696669E-003                  6.5335195237608756E-003                  9.5508541044028465E+000                  3.6303484322653908E+001                                        3                                        1                                        6 
                                      79                                     1359                  3.6939394710240262E+006                  2.3407314620258539E+000                  4.6484219665324822E+001                  3.4965983995376760E+001                 -4.7313742761079869E+000                  1.2265595362449087E+001                  2.6356000842260197E-001                  5.0423688335854422E-008                  6.7264312413015992E-001                  5.3377213933820111E-001                  2.6356000842260197E-001                  5.0423688335854422E-008                  6.7854715657536557E-001                  5.2737295845929733E-001                  5.8555092889640266E+000                  3.0915061521941062E-001                  1.7859879470474922E+000                  5.8555475268127868E+000                  5.7369811207865262E-001                  5.8555070192336531E+000                  3.0915061521941062E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5697368230021773E+033                  4.4329998021910050E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4982664818716243E+034                  2.3864105091927609E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2164314876199871E+000                  5.9365351169774154E+000                  2.0586634197013591E+000                  1.9878680588269801E+000                  1.7247633699522520E-004                  0.0000000000000000E+000                  8.1264811684473326E+000                  1.9515714722093291E+000                  1.8190991274968024E+001                  1.9515714722093291E+000                  8.1264811684473326E+000                  1.3379485376491287E+000                  4.9996875439745131E-001                  4.0413160199037010E+000                  0.0000000000000000E+000                  9.8643893299117846E-001                  2.4949559931851313E-004                  1.7695611545461126E-004                  2.3644216110372839E-003                  6.5335194796025146E-003                  9.5412178825503524E+000                  3.6309113087169230E+001                                        3                                        1                                        6 
                                      80                                     1367                  3.6941242168600890E+006                  2.2665746587296387E+000                  4.6480922775964046E+001                  3.4965953191984866E+001                 -4.7484702856875183E+000                  1.2086235198484092E+001                  2.5310077105383622E-001                  5.0427267139774301E-008                  6.7269083467089652E-001                  5.3379000004122679E-001                  2.5310077105383622E-001                  5.0427267139774301E-008                  6.7775266313832239E-001                  5.2753063899414654E-001                  5.8427178182833330E+000                  6.3662045783237342E-001                  2.1194703463543423E+000                  5.8428026486301610E+000                  4.6275293150262448E-001                  5.8427160076924478E+000                  6.3662045783237342E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5216524142923304E+033                  4.5065314086795558E+034                  4.5065314086795558E+034                  5.8681978034968269E+034                  6.2164295869766823E+034                  2.3864105091927691E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2028018652074994E+000                  5.9365863669276564E+000                  2.0859482895014554E+000                  1.9332675158348960E+000                  1.9365588686426938E-004                  0.0000000000000000E+000                  8.1353388307046703E+000                  1.9810947128662311E+000                  1.8227841092545706E+001                  1.9810947128662311E+000                  8.1353388307046703E+000                  1.3379486278915822E+000                  4.9996872976770235E-001                  4.0413164409819693E+000                  0.0000000000000000E+000                  9.8643882756558487E-001                  2.4950246913232416E-004                  1.7695614555066105E-004                  2.3640940155338483E-003                  6.5335194499020711E-003                  9.5375455978040442E+000                  3.6309534060285955E+001                                        3                                        1                                        6 
                                      81                                     1388                  3.6942852042307444E+006                  2.2067918072749459E+000                  4.6478143751435731E+001                  3.4965927225394125E+001                 -4.7628994272965022E+000                  1.1956157455649235E+001                  2.5311590447342025E-001                  5.0430282061419973E-008                  6.7103352532704308E-001                  5.3292699044306602E-001                  2.5311590447342025E-001                  5.0430282061419973E-008                  6.7610784110922073E-001                  5.2696077519118389E-001                  5.8361142831934787E+000                  9.2168509740549087E-001                  2.4194693039023218E+000                  5.8362859326831007E+000                  4.3582742908475985E-001                  5.8361125553741777E+000                  9.2168509740549087E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1965512730320549E+032                  3.4629195423677371E+033                  4.5065665515332005E+034                  4.5065665515332005E+034                  5.8397858328066429E+034                  6.1840464765403791E+034                  2.3864105091927698E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1906210789447442E+000                  5.9368657818993800E+000                  2.1104495695128285E+000                  1.8842389892214095E+000                  2.1285744892359480E-004                  0.0000000000000000E+000                  8.1431838170937496E+000                  2.0071006162223699E+000                  1.8260413706885089E+001                  2.0071006162223699E+000                  8.1431838170937496E+000                  1.3379487876627927E+000                  4.9996868610941259E-001                  4.0413171856349583E+000                  0.0000000000000000E+000                  9.8643864132976322E-001                  2.4951401855799178E-004                  1.7695618485189500E-004                  2.3638118726523956E-003                  6.5335194237608127E-003                  9.5344303135314838E+000                  3.6309907941156510E+001                                        3                                        1                                        6 
                                      82                                     1396                  3.6944319990274813E+006                  2.1667106619264178E+000                  4.6475680945948866E+001                  3.4965904212186508E+001                 -4.7752805494430204E+000                  1.1825695040154343E+001                  2.5312931740736078E-001                  5.0432954923351758E-008                  6.7191789468620822E-001                  5.3284868650367101E-001                  2.5312931740736078E-001                  5.0432954923351758E-008                  6.7698638671122824E-001                  5.2704884329559976E-001                  5.8287637710894069E+000                  1.1828522523224798E+000                  2.6980446480134241E+000                  5.8290948737415569E+000                  4.1595709556208726E-001                  5.8287620923685930E+000                  1.1828522523224798E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0868135315730597E+032                  4.3705794009035677E+033                  4.5065965105679750E+034                  4.5065965105679750E+034                  5.8146623778454233E+034                  6.1533343819582616E+034                  2.3864105091927723E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1795233412292658E+000                  5.9372515663119607E+000                  2.1328379371500747E+000                  1.8394392407393017E+000                  2.2823850752168621E-004                  0.0000000000000000E+000                  8.1504850690200197E+000                  2.0311514555591113E+000                  1.8290658123227828E+001                  2.0311514555591113E+000                  8.1504850690200197E+000                  1.3379490665571261E+000                  4.9996860982146996E-001                  4.0413184842057053E+000                  0.0000000000000000E+000                  9.8643831687000982E-001                  2.4953324345626228E-004                  1.7695623697296307E-004                  2.3635681748462520E-003                  6.5335194008179776E-003                  9.5316580149633783E+000                  3.6310248502117958E+001                                        3                                        1                                        6 
                                      83                                     1399                  3.6945713168323776E+006                  2.1440066230572441E+000                  4.6473401995242959E+001                  3.4965882915887825E+001                 -4.7862716916377952E+000                  1.1724065108494466E+001                  2.4895513443384765E-001                  5.0435427834116808E-008                  6.6855543577340815E-001                  5.3255679490835039E-001                  2.4895513443384765E-001                  5.0435427834116808E-008                  7.2100906092838224E-001                  5.2695439511781028E-001                  5.8188191340763158E+000                  1.4027885015170645E+000                  2.9335371328493602E+000                  5.8194009978983585E+000                  2.2799467758450600E+000                  5.8186935383825000E+000                  1.4027885015170645E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2642930885146806E+033                  5.2089702107378232E+033                  4.5068132891363228E+034                  4.5068132891363228E+034                  5.7942475711317761E+034                  6.1329257552049585E+034                  2.3864105091927708E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1689429706489074E+000                  5.9374654651552543E+000                  2.1541056277324389E+000                  1.7968825632758909E+000                  2.4069207485320619E-004                  0.0000000000000000E+000                  8.1567116146840988E+000                  2.0520134882731607E+000                  1.8316623212065306E+001                  2.0520134882731607E+000                  8.1567116146840988E+000                  1.3379495365188574E+000                  4.9996848116729226E-001                  4.0413206707428513E+000                  1.4116894848367842E-028                  9.8643777095197094E-001                  2.4956440448387789E-004                  1.7695630690638895E-004                  2.3633060564383036E-003                  6.5335193758728777E-003                  9.5290910486055740E+000                  3.6310567319285489E+001                                        3                                        1                                        6 
                                      84                                     1396                  3.6947069135819548E+006                  2.1322492790765581E+000                  4.6471238490426423E+001                  3.4965862697439540E+001                 -4.7970914126861359E+000                  1.1638928254525055E+001                  2.4896672473464398E-001                  5.0437775955813891E-008                  6.5703556476850200E-001                  5.3083254381704026E-001                  2.4896672473464398E-001                  5.0437775955813891E-008                  6.6175900854788827E-001                  5.2511429240796881E-001                  5.8510236037619388E+000                  1.6221065719586809E+000                  3.1693532233003441E+000                  5.8519521340146730E+000                  1.6087407167197609E+000                  5.8509987430332195E+000                  1.6221065719586809E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9454223097383848E+033                  6.0115216763831152E+033                  4.5070001459314125E+034                  4.5070001459314125E+034                  5.7727415228510872E+034                  6.1040302158022141E+034                  2.3864105091927765E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1587020237348078E+000                  5.9375831794561513E+000                  2.1746463787110852E+000                  1.7557808428703119E+000                  2.5009841151814224E-004                  0.0000000000000000E+000                  8.1630032645002526E+000                  2.0728994210472185E+000                  1.8342768159074016E+001                  2.0728994210472185E+000                  8.1630032645002526E+000                  1.3379503246657958E+000                  4.9996826524702181E-001                  4.0413243350258403E+000                  0.0000000000000000E+000                  9.8643685673972870E-001                  2.4961467225954057E-004                  1.7695640063219889E-004                  2.3630343425865567E-003                  6.5335193498243741E-003                  9.5265623042870224E+000                  3.6310955426455173E+001                                        3                                        1                                        6 
                                      85                                     1414                  3.6948407204599958E+006                  2.1264784379354902E+000                  4.6469155359919725E+001                  3.4965843229218095E+001                 -4.8077619588825140E+000                  1.1557270587174612E+001                  2.4270229913543562E-001                  5.0440037036025842E-008                  6.6392617368291851E-001                  5.3309822347664104E-001                  2.4270229913543562E-001                  5.0440037036025842E-008                  6.6861653245371455E-001                  5.2802513930795869E-001                  5.8363381653814876E+000                  1.8447877900640328E+000                  3.4089834802277914E+000                  5.8380026695133838E+000                  1.0442140489753817E+000                  5.8363311562581943E+000                  1.8447877900640328E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6046415004578085E+033                  6.8767153682121790E+033                  4.5071421887696121E+034                  4.5071421887696121E+034                  5.7469516074622091E+034                  6.0733009860605688E+034                  2.3864105091927769E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1358252784369887E+000                  5.9371435810004654E+000                  2.2201800700788805E+000                  1.6646939919132773E+000                  3.5496498291549974E-004                  0.0000000000000000E+000                  8.1694783534147728E+000                  2.0941769196351836E+000                  1.8369571874058213E+001                  2.0941769196351836E+000                  8.1694783534147728E+000                  1.3379516986021256E+000                  4.9996788857818075E-001                  4.0413307184336880E+000                  0.0000000000000000E+000                  9.8643526524686098E-001                  2.4969891365306815E-004                  1.7695653118559714E-004                  2.3627594949817057E-003                  6.5335193230953376E-003                  9.5219047336629625E+000                  3.6313539925636320E+001                                        3                                        1                                        6 
                                      86                                     1423                  3.6949492747100149E+006                  2.0356468312322180E+000                  4.6467561458862406E+001                  3.4965828332577509E+001                 -4.8331854725132084E+000                  1.1505110190731346E+001                  2.4271062415699973E-001                  5.0441767096565115E-008                  6.7288426069264773E-001                  5.3034933355049574E-001                  2.4271062415699973E-001                  5.0441767096565115E-008                  6.7836897716141464E-001                  5.2527615388852378E-001                  5.8262644483707478E+000                  2.0286740128074854E+000                  3.6070235737223060E+000                  5.8289468227909689E+000                  8.9967692257291998E-001                  5.8262593055740428E+000                  2.0286740128074854E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2295839222353998E+033                  7.6070086683726638E+033                  4.5072365335032465E+034                  4.5072365335032465E+034                  5.7263691547304467E+034                  6.0496535735493955E+034                  2.3864105091927737E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1157871200652894E+000                  5.9371744515993878E+000                  2.2602718221217430E+000                  1.5844955911869638E+000                  4.2669316229443772E-004                  0.0000000000000000E+000                  8.1748924193470458E+000                  2.1118349057496908E+000                  1.8391920061992021E+001                  2.1118349057496908E+000                  8.1748924193470458E+000                  1.3379534571173797E+000                  4.9996740621739039E-001                  4.0413388843936504E+000                  0.0000000000000000E+000                  9.8643323047408760E-001                  2.4980329914313235E-004                  1.7695667040084525E-004                  2.3625155443026003E-003                  6.5335192991141265E-003                  9.4875600882819828E+000                  3.6346294366692973E+001                                        3                                        1                                        6 
                                      87                                     1421                  3.6950361181100300E+006                  1.9387368182241618E+000                  4.6466347514643310E+001                  3.4965816986680593E+001                 -4.8545380869157206E+000                  1.1472455921719206E+001                  2.4271696502893891E-001                  5.0443084931295346E-008                  6.7627948206267674E-001                  5.2963256866547814E-001                  2.4271696502893891E-001                  5.0443084931295346E-008                  6.8091230340781084E-001                  5.2468831822145412E-001                  5.8222583249145154E+000                  2.1778449084591798E+000                  3.7676823258089516E+000                  5.8261692319942897E+000                  7.1930286632952167E-001                  5.8222548985736520E+000                  2.1778449084591798E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7844132565281653E+033                  8.2110147531521786E+033                  4.5072982071065015E+034                  4.5072982071065015E+034                  5.7124388663999989E+034                  6.0328607548700708E+034                  2.3864105091927772E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0973156336009060E+000                  5.9372132711579351E+000                  2.2972342048297811E+000                  1.5105594798739688E+000                  5.1447444258026238E-004                  0.0000000000000000E+000                  8.1793298489872370E+000                  2.1262229778943786E+000                  1.8410196344245186E+001                  2.1262229778943786E+000                  8.1793298489872370E+000                  1.3379554930071080E+000                  4.9996684755101123E-001                  4.0413483347550372E+000                  0.0000000000000000E+000                  9.8643087669359475E-001                  2.4992104148070858E-004                  1.7695680966206586E-004                  2.3622946995532695E-003                  6.5335192771147780E-003                  9.4860956090026409E+000                  3.6346532996659143E+001                                        3                                        1                                        6 
                                      88                                     1427                  3.6951055928300419E+006                  1.8418268052161053E+000                  4.6465419349503662E+001                  3.4965808311563094E+001                 -4.8742015522107929E+000                  1.1460646557353856E+001                  2.4272181339636745E-001                  5.0444092458690193E-008                  6.7755734685681701E-001                  5.2940854007932125E-001                  2.4272181339636745E-001                  5.0444092458690193E-008                  6.8218108812468381E-001                  5.2457848494903536E-001                  5.8175311351897339E+000                  2.2949848150230059E+000                  3.8937429443605138E+000                  5.8228053889687947E+000                  6.3018981086231329E-001                  5.8175283139213789E+000                  2.2949848150230059E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2026210520741872E+033                  8.7307698880202391E+033                  4.5073680273324991E+034                  4.5073680273324991E+034                  5.7003543805810764E+034                  6.0171799155027523E+034                  2.3864105091927758E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0859959366261869E+000                  5.9379139102757907E+000                  2.3202239183381472E+000                  1.4645713777397378E+000                  5.1425127314924061E-004                  0.0000000000000000E+000                  8.1828425159083036E+000                  2.1376079221426534E+000                  1.8424661972394269E+001                  2.1376079221426534E+000                  8.1828425159083036E+000                  1.3379576693623996E+000                  4.9996625017277113E-001                  4.0413584344023361E+000                  0.0000000000000000E+000                  9.8642836203723527E-001                  2.5004440012929265E-004                  1.7695694257874325E-004                  2.3620041249462391E-003                  6.5335192472491038E-003                  9.4849616786977951E+000                  3.6346721579737654E+001                                        3                                        1                                        6 
                                      89                                     1438                  3.6951666923878598E+006                  1.7860380672338456E+000                  4.6464622668378681E+001                  3.4965800865225852E+001                 -4.8847535392773258E+000                  1.1466527189116565E+001                  2.4272597509781313E-001                  5.0444957655493283E-008                  6.7841188258450957E-001                  5.2930277768568046E-001                  2.4272597509781313E-001                  5.0444957655493283E-008                  6.8302958794626178E-001                  5.2458747935711381E-001                  5.8136002508571663E+000                  2.3975178182619561E+000                  4.0040024042797793E+000                  5.8204452899526071E+000                  5.3588842041429041E-001                  5.8135979596011067E+000                  2.3975178182619561E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6025962699782692E+033                  9.0914712190895546E+033                  4.5074348105515061E+034                  4.5074348105515061E+034                  5.6898078610542518E+034                  6.0053034181432082E+034                  2.3909119230458352E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0652563906468542E+000                  5.9364900906180962E+000                  2.3609911004679649E+000                  1.3830295671428594E+000                  7.9189488161521650E-004                  0.0000000000000000E+000                  8.1859380880395047E+000                  2.1476201805364026E+000                  1.8437400021439366E+001                  2.1476201805364026E+000                  8.1859380880395047E+000                  1.3379601356030990E+000                  4.9996557307810152E-001                  4.0413698768800845E+000                  0.0000000000000000E+000                  9.8642551384687005E-001                  2.5018178548715506E-004                  1.7695707912148770E-004                  2.3617036843543403E-003                  6.5335192155701969E-003                  9.4826561319590930E+000                  3.6348209021509476E+001                                        3                                        1                                        6 
