line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
200 0.401303566543251E+07 22.425116 5.786974 3.878864 0.3160247E+00 0.6702746E+00 8.6441142E-05 2.3607724E-05 8.0156886E-03 2.6083841E-04 3.6324569E-07 7.7044807E-10 1.8066211E-03 9.0347651E-06 2.402E-06 0.6476 3.878864 -4.199 2.615468 8.312695 0.0000000E+00 0.7077515E+00 2.5711134E-01 3.2374892E-12 2.0644325E-07 1.7115391E-02 1.4464728E-09 8.4756305E-06 1.7477310E-03 1.2627360E-02 1.126E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552372 0.0000000E+00 0.0000000000E+00
201 0.401735861521085E+07 21.535692 5.771113 4.268892 0.3155937E+00 0.6707051E+00 8.2580044E-05 2.2652292E-05 8.0226837E-03 2.5913391E-04 3.7976653E-07 7.7391159E-10 1.8065476E-03 8.7162909E-06 2.411E-06 0.6745 4.268892 -3.406 2.619003 8.314018 0.0000000E+00 0.6940654E+00 2.6885787E-01 3.9722828E-12 7.8244905E-07 1.9053096E-02 3.9004544E-10 2.7825452E-06 1.7477272E-03 1.2628871E-02 1.109E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554375 0.0000000E+00 0.0000000000E+00
202 0.402602333113876E+07 21.214512 5.761611 4.445865 0.3154775E+00 0.6708206E+00 7.8631909E-05 2.1850510E-05 8.0284930E-03 2.5872680E-04 3.9831529E-07 7.7073034E-10 1.8065301E-03 8.6030491E-06 2.395E-06 0.6979 4.445865 -5.388 2.624495 8.316473 0.0000000E+00 0.6677843E+00 2.9092026E-01 7.3825033E-10 9.0554747E-07 2.3269524E-02 2.3133947E-10 8.7778721E-07 1.7477178E-03 1.2621389E-02 1.075E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.550540 0.0000000E+00 0.0000000000E+00
203 0.403486236178343E+07 21.175642 5.761097 4.459583 0.3154622E+00 0.6708359E+00 7.8231707E-05 2.1813907E-05 8.0290453E-03 2.5867338E-04 3.9938744E-07 7.6708718E-10 1.8065277E-03 8.5879673E-06 2.376E-06 0.7016 4.459583 -5.331 2.629667 8.318736 0.0000000E+00 0.6414720E+00 3.1241323E-01 4.1009407E-12 1.3948528E-11 2.8085954E-02 7.8035650E-11 2.9664740E-11 1.7477091E-03 1.2613065E-02 1.039E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.550892 0.0000000E+00 0.0000000000E+00
204 0.404365822061796E+07 21.131348 5.759968 4.479104 0.3154452E+00 0.6708527E+00 7.7421967E-05 2.1684715E-05 8.0301776E-03 2.5861532E-04 4.0252189E-07 7.5704006E-10 1.8065252E-03 8.5705104E-06 2.356E-06 0.7064 4.479104 -5.257 2.634469 8.320857 0.0000000E+00 0.6152075E+00 3.3322404E-01 4.2723164E-12 3.1749120E-09 3.3537362E-02 4.4173909E-10 6.0998974E-07 1.7477015E-03 1.2600111E-02 1.002E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.550606 0.0000000E+00 0.0000000000E+00
205 0.405188669498707E+07 21.084801 5.759555 4.487670 0.3154284E+00 0.6708693E+00 7.5951544E-05 2.1393646E-05 8.0322495E-03 2.5856016E-04 4.0921923E-07 7.3617189E-10 1.8065229E-03 8.5519242E-06 2.338E-06 0.7104 4.487670 -5.227 2.640460 8.323301 0.0000000E+00 0.5888644E+00 3.5365855E-01 4.5501369E-12 2.1024722E-10 3.9443235E-02 6.2485602E-11 1.1855337E-09 1.7476978E-03 1.2587406E-02 9.636E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.551291 0.0000000E+00 0.0000000000E+00
206 0.406107444745620E+07 21.026387 5.758550 4.503714 0.3154074E+00 0.6708899E+00 7.3893140E-05 2.0976165E-05 8.0351529E-03 2.5849197E-04 4.1867749E-07 7.0661873E-10 1.8065199E-03 8.5282751E-06 2.319E-06 0.7165 4.503714 -5.175 2.646234 8.325738 0.0000000E+00 0.5626125E+00 3.7291535E-01 4.8013181E-12 5.2597665E-11 4.6435265E-02 7.2090368E-11 2.8522424E-10 1.7476964E-03 1.2571612E-02 9.215E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.551536 0.0000000E+00 0.0000000000E+00
207 0.407021291434823E+07 20.961513 5.757431 4.520626 0.3153874E+00 0.6709095E+00 7.1655060E-05 2.0495988E-05 8.0383269E-03 2.5842981E-04 4.2982340E-07 6.8129397E-10 1.8065172E-03 8.5035504E-06 2.299E-06 0.7209 4.520626 -5.127 2.652401 8.328275 0.0000000E+00 0.5362810E+00 3.9142929E-01 5.0426430E-12 1.3417299E-10 5.4249288E-02 9.1280692E-11 1.3037079E-09 1.7477008E-03 1.2553567E-02 8.769E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.551810 0.0000000E+00 0.0000000000E+00
208 0.407867707268777E+07 20.894914 5.756096 4.538501 0.3153692E+00 0.6709273E+00 6.9331195E-05 1.9965601E-05 8.0416467E-03 2.5837603E-04 4.4209163E-07 6.6007276E-10 1.8065149E-03 8.4788537E-06 2.281E-06 0.7258 4.538501 -5.083 2.658956 8.330872 0.0000000E+00 0.5099815E+00 4.0938581E-01 1.1046790E-10 1.2647133E-07 6.2588573E-02 7.5583046E-11 2.0816802E-07 1.7477131E-03 1.2533183E-02 8.305E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.551863 0.0000000E+00 0.0000000000E+00
209 0.408835277624493E+07 20.810838 5.754551 4.558191 0.3153456E+00 0.6709502E+00 6.5965544E-05 1.9115175E-05 8.0465337E-03 2.5830783E-04 4.5954347E-07 6.2236677E-10 1.8065120E-03 8.4457258E-06 2.261E-06 0.7335 4.558191 -5.042 2.665879 8.333664 0.0000000E+00 0.4837351E+00 4.2566074E-01 5.7700417E-12 2.4096089E-11 7.2555300E-02 6.0349076E-11 6.7028818E-10 1.7477381E-03 1.2509342E-02 7.790E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552114 0.0000000E+00 0.0000000000E+00
210 0.409806320986466E+07 20.718969 5.752837 4.578378 0.3153264E+00 0.6709685E+00 6.1008509E-05 1.7626027E-05 8.0539352E-03 2.5826116E-04 4.8732139E-07 5.2593276E-10 1.8065100E-03 8.4103945E-06 2.240E-06 0.7408 4.578378 -5.010 2.673193 8.336548 0.0000000E+00 0.4574557E+00 4.4085046E-01 6.2351625E-12 6.9022923E-11 8.3639608E-02 5.5498846E-11 8.5364939E-11 1.7477814E-03 1.2481150E-02 7.239E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552370 0.0000000E+00 0.0000000000E+00
211 0.410043124124261E+07 20.695583 5.752160 4.585020 0.3153210E+00 0.6709737E+00 5.9741515E-05 1.7206897E-05 8.0558679E-03 2.5824851E-04 4.9639523E-07 5.0395238E-10 1.8065095E-03 8.3994987E-06 2.235E-06 0.7417 4.585020 -5.002 2.674115 8.336977 0.0000000E+00 0.4532800E+00 4.4255215E-01 6.2686789E-12 4.5713249E-11 8.6112309E-02 2.4710057E-10 4.0524336E-08 1.7477938E-03 1.2474769E-02 7.133E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552130 0.0000000E+00 0.0000000000E+00
212 0.410180731612421E+07 20.681860 5.752140 4.586159 0.3153178E+00 0.6709767E+00 5.9003760E-05 1.6961602E-05 8.0569946E-03 2.5824113E-04 5.0176031E-07 4.9132719E-10 1.8065091E-03 8.3930732E-06 2.232E-06 0.7437 4.586159 -5.000 2.675529 8.337505 0.0000000E+00 0.4491507E+00 4.4491128E-01 6.3641830E-12 6.9621411E-12 8.7881570E-02 1.1192958E-10 1.2032692E-10 1.7478031E-03 1.2470127E-02 7.044E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552470 0.0000000E+00 0.0000000000E+00
213 0.410344550050707E+07 20.665389 5.751770 4.589993 0.3153139E+00 0.6709804E+00 5.8107373E-05 1.6664004E-05 8.0583632E-03 2.5823224E-04 5.0830272E-07 4.7618887E-10 1.8065088E-03 8.3852402E-06 2.229E-06 0.7459 4.589993 -4.995 2.675285 8.337503 0.0000000E+00 0.4449605E+00 4.4709853E-01 1.1102698E-11 7.6988325E-07 8.9884566E-02 2.0853796E-10 2.6914455E-06 1.7478141E-03 1.2460298E-02 6.949E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552438 0.0000000E+00 0.0000000000E+00
214 0.410580326284071E+07 20.641344 5.751072 4.598523 0.3153083E+00 0.6709858E+00 5.6790460E-05 1.6227171E-05 8.0603735E-03 2.5821925E-04 5.1793085E-07 4.5410493E-10 1.8065082E-03 8.3737144E-06 2.224E-06 0.7451 4.598523 -4.987 2.676589 8.338056 0.0000000E+00 0.4407905E+00 4.4867609E-01 6.3698734E-12 2.1410677E-08 9.2474850E-02 4.1486241E-10 1.0811061E-06 1.7478298E-03 1.2456611E-02 6.841E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552191 0.0000000E+00 0.0000000000E+00
215 0.410719577450429E+07 20.626967 5.751069 4.599146 0.3153050E+00 0.6709889E+00 5.6030195E-05 1.5975044E-05 8.0615340E-03 2.5821175E-04 5.2349000E-07 4.4137252E-10 1.8065079E-03 8.3670596E-06 2.221E-06 0.7468 4.599146 -4.986 2.679086 8.338935 0.0000000E+00 0.4366812E+00 4.5092854E-01 6.5675458E-12 1.0571700E-10 9.4330559E-02 1.5746449E-10 6.6930219E-09 1.7478415E-03 1.2452924E-02 6.750E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552571 0.0000000E+00 0.0000000000E+00
216 0.410859738556131E+07 20.612457 5.750939 4.601282 0.3153018E+00 0.6709919E+00 5.5345154E-05 1.5743057E-05 8.0625827E-03 2.5820544E-04 5.3072730E-07 4.3362243E-10 1.8065076E-03 8.3592580E-06 2.218E-06 0.7489 4.601282 -4.984 2.680419 8.339436 0.0000000E+00 0.4325266E+00 4.5317388E-01 6.6649110E-12 6.4797579E-12 9.6238774E-02 8.0018029E-11 2.6278131E-11 1.7478539E-03 1.2447701E-02 6.658E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552792 0.0000000E+00 0.0000000000E+00
217 0.410999899661832E+07 20.597860 5.750660 4.604341 0.3152987E+00 0.6709950E+00 5.4710866E-05 1.5523908E-05 8.0635564E-03 2.5820001E-04 5.3944999E-07 4.2982523E-10 1.8065074E-03 8.3503967E-06 2.215E-06 0.7502 4.604341 -4.981 2.681700 8.339918 0.0000000E+00 0.4283838E+00 4.5537869E-01 6.7620225E-12 5.2052509E-10 9.8175773E-02 5.7539460E-11 3.4347839E-09 1.7478671E-03 1.2442343E-02 6.564E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552828 0.0000000E+00 0.0000000000E+00
218 0.411142321430529E+07 20.582940 5.750395 4.607435 0.3152955E+00 0.6709980E+00 5.4057746E-05 1.5301120E-05 8.0645558E-03 2.5819453E-04 5.4838869E-07 4.2585385E-10 1.8065071E-03 8.3412871E-06 2.212E-06 0.7518 4.607435 -4.979 2.683013 8.340411 0.0000000E+00 0.4241886E+00 4.5757591E-01 6.8685598E-12 3.2435586E-10 1.0017267E-01 5.0598032E-11 1.3466559E-09 1.7478813E-03 1.2436780E-02 6.468E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552890 0.0000000E+00 0.0000000000E+00
219 0.411284743199226E+07 20.567944 5.750123 4.610254 0.3152923E+00 0.6710011E+00 5.3398117E-05 1.5078743E-05 8.0655623E-03 2.5818911E-04 5.5737687E-07 4.2178667E-10 1.8065069E-03 8.3321005E-06 2.209E-06 0.7532 4.610254 -4.977 2.684320 8.340901 0.0000000E+00 0.4200381E+00 4.5971349E-01 6.9666451E-12 3.7578242E-10 1.0218461E-01 4.8620197E-11 2.6577382E-09 1.7478964E-03 1.2431123E-02 6.372E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552946 0.0000000E+00 0.0000000000E+00
220 0.411424904304927E+07 20.553117 5.749869 4.613073 0.3152890E+00 0.6710042E+00 5.2726387E-05 1.4854527E-05 8.0665848E-03 2.5818367E-04 5.6649517E-07 4.1759779E-10 1.8065067E-03 8.3227582E-06 2.206E-06 0.7549 4.613073 -4.975 2.685625 8.341388 0.0000000E+00 0.4159455E+00 4.6178612E-01 7.0811151E-12 4.7313661E-10 1.0420352E-01 4.7438597E-11 2.8136500E-09 1.7479123E-03 1.2425400E-02 6.276E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553019 0.0000000E+00 0.0000000000E+00
221 0.411688090690828E+07 20.525105 5.749145 4.620352 0.3152820E+00 0.6710111E+00 5.1647558E-05 1.4502355E-05 8.0682180E-03 2.5817149E-04 5.8549987E-07 4.1602863E-10 1.8065061E-03 8.3023962E-06 2.201E-06 0.7550 4.620352 -4.971 2.686548 8.341821 0.0000000E+00 0.4117586E+00 4.6284396E-01 7.1416489E-12 1.2598191E-10 1.0733080E-01 2.5519239E-10 6.9743384E-08 1.7479402E-03 1.2416481E-02 6.155E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.552848 0.0000000E+00 0.0000000000E+00
222 0.411830919378865E+07 20.509827 5.749219 4.620583 0.3152773E+00 0.6710157E+00 5.1179336E-05 1.4356213E-05 8.0689190E-03 2.5816320E-04 5.9752241E-07 4.1981279E-10 1.8065058E-03 8.2889230E-06 2.198E-06 0.7574 4.620583 -4.970 2.688199 8.342421 0.0000000E+00 0.4076091E+00 4.6487458E-01 7.2731878E-12 4.7452836E-12 1.0944848E-01 9.7774346E-11 1.0495947E-10 1.7479591E-03 1.2410441E-02 6.056E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553353 0.0000000E+00 0.0000000000E+00
223 0.411973748066902E+07 20.494515 5.748999 4.622974 0.3152725E+00 0.6710204E+00 5.0739142E-05 1.4220410E-05 8.0695763E-03 2.5815470E-04 6.0973546E-07 4.2437060E-10 1.8065054E-03 8.2751337E-06 2.195E-06 0.7597 4.622974 -4.969 2.689567 8.342929 0.0000000E+00 0.4034866E+00 4.6685435E-01 7.3877029E-12 2.5941419E-11 1.1159005E-01 5.8067426E-11 1.4864624E-09 1.7479789E-03 1.2404183E-02 5.956E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553483 0.0000000E+00 0.0000000000E+00
224 0.412237200196452E+07 20.466174 5.748141 4.631234 0.3152629E+00 0.6710298E+00 4.9914108E-05 1.3966171E-05 8.0708073E-03 2.5813792E-04 6.3437337E-07 4.3175032E-10 1.8065047E-03 8.2469886E-06 2.190E-06 0.7585 4.631234 -4.967 2.689956 8.343183 0.0000000E+00 0.3992999E+00 4.6775133E-01 7.4242030E-12 2.7798080E-09 1.1487789E-01 3.2967661E-10 3.7090175E-07 1.7480136E-03 1.2394079E-02 5.831E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553152 0.0000000E+00 0.0000000000E+00
225 0.412380036355529E+07 20.450754 5.748239 4.631297 0.3152576E+00 0.6710350E+00 4.9466570E-05 1.3828401E-05 8.0714747E-03 2.5812867E-04 6.4803485E-07 4.3553761E-10 1.8065043E-03 8.2313273E-06 2.187E-06 0.7614 4.631297 -4.966 2.692179 8.343972 0.0000000E+00 0.3951922E+00 4.6964919E-01 7.6128747E-12 4.2762894E-12 1.1708649E-01 1.1017075E-10 4.0735341E-10 1.7480367E-03 1.2387952E-02 5.730E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553692 0.0000000E+00 0.0000000000E+00
226 0.412527136280548E+07 20.434849 5.748065 4.633677 0.3152514E+00 0.6710412E+00 4.9061627E-05 1.3703002E-05 8.0720798E-03 2.5811747E-04 6.6289765E-07 4.4032262E-10 1.8065039E-03 8.2137472E-06 2.184E-06 0.7613 4.633677 -4.966 2.693594 8.344498 0.0000000E+00 0.3910278E+00 4.7153332E-01 7.7382640E-12 2.2846489E-11 1.1936545E-01 5.8557937E-11 2.2443395E-09 1.7480614E-03 1.2381075E-02 5.626E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.553899 0.0000000E+00 0.0000000000E+00
227 0.412674236205567E+07 20.418920 5.747833 4.636537 0.3152431E+00 0.6710494E+00 4.8757892E-05 1.3607052E-05 8.0725368E-03 2.5810202E-04 6.8023563E-07 4.4727102E-10 1.8065032E-03 8.1921270E-06 2.181E-06 0.7668 4.636537 -4.965 2.695023 8.345025 0.0000000E+00 0.3868456E+00 4.7338392E-01 7.8679635E-12 4.9675402E-10 1.2169567E-01 4.5185287E-11 4.3544017E-09 1.7480879E-03 1.2373971E-02 5.521E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554031 0.0000000E+00 0.0000000000E+00
228 0.412819204247615E+07 20.403206 5.747620 4.638971 0.3152345E+00 0.6710579E+00 4.8487305E-05 1.3520969E-05 8.0729450E-03 2.5808576E-04 6.9788256E-07 4.5465639E-10 1.8065025E-03 8.1698639E-06 2.178E-06 0.7660 4.638971 -4.965 2.696445 8.345549 0.0000000E+00 0.3827291E+00 4.7516372E-01 7.9987896E-12 3.8713551E-12 1.2403104E-01 4.1407403E-11 2.1339581E-11 1.7481156E-03 1.2366787E-02 5.417E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554182 0.0000000E+00 0.0000000000E+00
229 0.412966304172634E+07 20.387250 5.747427 4.641346 0.3152252E+00 0.6710672E+00 4.8224700E-05 1.3430275E-05 8.0733486E-03 2.5806838E-04 7.1698761E-07 4.6166669E-10 1.8065018E-03 8.1457568E-06 2.175E-06 0.7679 4.641346 -4.965 2.697902 8.346082 0.0000000E+00 0.3785578E+00 4.7692423E-01 8.1354380E-12 3.1721542E-12 1.2644043E-01 3.9957070E-11 4.6926244E-12 1.7481455E-03 1.2359290E-02 5.310E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554365 0.0000000E+00 0.0000000000E+00
230 0.413113404097653E+07 20.371286 5.747258 4.643548 0.3152158E+00 0.6710766E+00 4.7969575E-05 1.3339002E-05 8.0737440E-03 2.5805081E-04 7.3641966E-07 4.6839089E-10 1.8065010E-03 8.1212347E-06 2.172E-06 0.7697 4.643548 -4.964 2.699363 8.346618 0.0000000E+00 0.3744054E+00 4.7863273E-01 8.2748086E-12 3.3997901E-12 1.2888290E-01 3.9085653E-11 6.9916189E-12 1.7481773E-03 1.2351608E-02 5.202E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554580 0.0000000E+00 0.0000000000E+00
231 0.413288218501299E+07 20.352309 5.746989 4.646006 0.3152043E+00 0.6710879E+00 4.7671889E-05 1.3229330E-05 8.0742086E-03 2.5802961E-04 7.5996549E-07 4.7613535E-10 1.8065001E-03 8.0915186E-06 2.169E-06 0.7692 4.646006 -4.964 2.699322 8.346670 0.0000000E+00 0.3702662E+00 4.8001638E-01 1.2162195E-11 4.8312968E-07 1.3163740E-01 1.5530221E-10 1.8886211E-06 1.7482160E-03 1.2339749E-02 5.088E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554749 0.0000000E+00 0.0000000000E+00
232 0.413545856558380E+07 20.324364 5.746509 4.651788 0.3151802E+00 0.6711120E+00 4.7358697E-05 1.3099040E-05 8.0747236E-03 2.5798273E-04 7.9874777E-07 4.8990944E-10 1.8064982E-03 8.0336319E-06 2.164E-06 0.7698 4.651788 -4.965 2.701356 8.347452 0.0000000E+00 0.3661104E+00 4.8050978E-01 8.4492905E-12 2.2563797E-09 1.3529691E-01 2.6053389E-10 2.6814855E-07 1.7482730E-03 1.2330688E-02 4.957E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.554888 0.0000000E+00 0.0000000000E+00
233 0.413695706612432E+07 20.308110 5.746664 4.651754 0.3151645E+00 0.6711277E+00 4.7205583E-05 1.3030722E-05 8.0749836E-03 2.5795184E-04 8.2221685E-07 4.9845151E-10 1.8064968E-03 7.9967166E-06 2.161E-06 0.7735 4.651754 -4.964 2.703725 8.348287 0.0000000E+00 0.3619366E+00 4.8209414E-01 8.6803765E-12 3.2407252E-12 1.3788469E-01 7.7651692E-11 1.3548804E-10 1.7483125E-03 1.2322584E-02 4.846E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.555523 0.0000000E+00 0.0000000000E+00
234 0.413845556666484E+07 20.291848 5.746527 4.653759 0.3151475E+00 0.6711446E+00 4.7118328E-05 1.2984913E-05 8.0751431E-03 2.5791871E-04 8.4737164E-07 5.1037816E-10 1.8064954E-03 7.9566407E-06 2.158E-06 0.7742 4.653759 -4.965 2.705241 8.348840 0.0000000E+00 0.3577976E+00 4.8361877E-01 8.8357602E-12 2.3879979E-11 1.4049738E-01 4.3605357E-11 1.1811307E-09 1.7483543E-03 1.2313950E-02 4.735E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.555786 0.0000000E+00 0.0000000000E+00
235 0.414012291233669E+07 20.273769 5.746325 4.656342 0.3151281E+00 0.6711641E+00 4.7060373E-05 1.2947716E-05 8.0752603E-03 2.5788086E-04 8.7610655E-07 5.2553015E-10 1.8064938E-03 7.9105782E-06 2.155E-06 0.7747 4.656342 -4.965 2.706516 8.349321 0.0000000E+00 0.3536611E+00 4.8491729E-01 8.9648490E-12 1.6550336E-09 1.4333359E-01 7.2960044E-11 9.4122250E-08 1.7484025E-03 1.2304338E-02 4.620E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.556015 0.0000000E+00 0.0000000000E+00
236 0.414187468057420E+07 20.254796 5.746175 4.658503 0.3151072E+00 0.6711849E+00 4.7027522E-05 1.2918752E-05 8.0753400E-03 2.5784033E-04 9.0687740E-07 5.4284977E-10 1.8064921E-03 7.8610473E-06 2.152E-06 0.7764 4.658503 -4.966 2.708140 8.349919 0.0000000E+00 0.3495098E+00 4.8608672E-01 9.1294136E-12 1.5571388E-10 1.4631352E-01 7.7113888E-11 3.1025725E-08 1.7484559E-03 1.2294316E-02 4.502E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.556334 0.0000000E+00 0.0000000000E+00
237 0.414345760368039E+07 20.237659 5.746125 4.659945 0.3150766E+00 0.6712156E+00 4.7138511E-05 1.2943229E-05 8.0752213E-03 2.5777534E-04 9.3100679E-07 5.6312370E-10 1.8064894E-03 7.7954318E-06 2.149E-06 0.7798 4.659945 -4.966 2.709803 8.350521 0.0000000E+00 0.3453395E+00 4.8741023E-01 9.3055967E-12 2.2934080E-10 1.4915842E-01 5.1067918E-11 2.0041373E-08 1.7485086E-03 1.2284566E-02 4.387E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.556728 0.0000000E+00 0.0000000000E+00
238 0.414497720986233E+07 20.221214 5.746059 4.661444 0.3150438E+00 0.6712484E+00 4.7284683E-05 1.2981432E-05 8.0750533E-03 2.5770494E-04 9.5293542E-07 5.8381597E-10 1.8064865E-03 7.7266567E-06 2.147E-06 0.7821 4.661444 -4.966 2.711455 8.351117 0.0000000E+00 0.3411929E+00 4.8874032E-01 9.4861172E-12 2.1898218E-12 1.5197308E-01 3.5019684E-11 9.5389774E-12 1.7485629E-03 1.2274811E-02 4.272E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.557083 0.0000000E+00 0.0000000000E+00
239 0.414877360821762E+07 20.180266 5.745921 4.666043 0.3149517E+00 0.6713406E+00 4.7740929E-05 1.3111924E-05 8.0745119E-03 2.5750565E-04 1.0054041E-06 6.3818873E-10 1.8064781E-03 7.5346348E-06 2.141E-06 0.7787 4.666043 -4.967 2.712847 8.351738 0.0000000E+00 0.3370457E+00 4.8741349E-01 9.6101983E-12 1.0245112E-09 1.5744323E-01 1.1705899E-10 2.9436751E-08 1.7486894E-03 1.2255139E-02 4.114E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.557997 0.0000000E+00 0.0000000000E+00
240 0.415029169479338E+07 20.163895 5.745794 4.668146 0.3149119E+00 0.6713804E+00 4.7938568E-05 1.3170771E-05 8.0742760E-03 2.5741977E-04 1.0263445E-06 6.6055960E-10 1.8064746E-03 7.4517949E-06 2.139E-06 0.7847 4.668146 -4.968 2.714493 8.352334 0.0000000E+00 0.3329370E+00 4.8863872E-01 9.7963499E-12 4.9955403E-12 1.6032472E-01 4.2588992E-11 1.7018135E-11 1.7487524E-03 1.2244832E-02 4.000E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.558269 0.0000000E+00 0.0000000000E+00
241 0.415183029605259E+07 20.147336 5.745710 4.669984 0.3148569E+00 0.6714355E+00 4.8141758E-05 1.3231695E-05 8.0740713E-03 2.5729492E-04 1.0401234E-06 6.7820420E-10 1.8064693E-03 7.3518769E-06 2.137E-06 0.7847 4.669984 -4.968 2.716124 8.352921 0.0000000E+00 0.3287807E+00 4.8982350E-01 9.9846223E-12 3.9136990E-12 1.6329418E-01 3.0605256E-11 6.9184827E-12 1.7488202E-03 1.2234027E-02 3.884E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.558597 0.0000000E+00 0.0000000000E+00
