line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
39 0.199306952514260E+07 55.346307 5.789151 4.622969 0.7199999E+00 0.2659559E+00 2.2831402E-03 2.7720830E-05 6.5875873E-04 5.7184752E-03 2.2656018E-06 1.2899732E-05 1.8768898E-03 1.5180834E-04 1.022E-22 0.5942 4.622969 -5.510 0.417829 7.642853 0.4085631E+00 0.5777537E+00 7.5556886E-05 2.0762519E-05 8.1513892E-03 1.2388143E-04 2.2230965E-07 3.5155543E-10 1.8213172E-03 2.5112432E-06 1.378E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.293980 0.0000000E+00 0.0000000000E+00 
40 0.203404514534223E+07 55.219103 5.791318 4.620421 0.7199999E+00 0.2659559E+00 2.2831378E-03 2.7723490E-05 6.5875886E-04 5.7184752E-03 2.2656019E-06 1.2899731E-05 1.8768898E-03 1.5180834E-04 1.416E-22 0.5919 4.620421 -5.506 0.419978 7.643655 0.4004390E+00 0.5858777E+00 7.5772279E-05 2.0823114E-05 8.1514672E-03 1.2343247E-04 2.2030628E-07 3.4998159E-10 1.8199243E-03 2.5441087E-06 1.333E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.296132 0.0000000E+00 0.0000000000E+00 
41 0.207461100933986E+07 55.091745 5.793494 4.617847 0.7199999E+00 0.2659559E+00 2.2831345E-03 2.7727149E-05 6.5875905E-04 5.7184752E-03 2.2656020E-06 1.2899728E-05 1.8768898E-03 1.5180834E-04 2.450E-22 0.5887 4.617847 -5.501 0.422159 7.644469 0.3922777E+00 0.5940388E+00 7.5992359E-05 2.0884879E-05 8.1515147E-03 1.2301071E-04 2.1834850E-07 3.4848032E-10 1.8185218E-03 2.5780521E-06 1.289E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.298307 0.0000000E+00 0.0000000000E+00 
42 0.211395948331114E+07 54.966931 5.795765 4.615126 0.7199999E+00 0.2659559E+00 2.2831310E-03 2.7731090E-05 6.5875926E-04 5.7184752E-03 2.2656022E-06 1.2899726E-05 1.8768898E-03 1.5180834E-04 3.655E-22 0.5862 4.615126 -5.496 0.424416 7.645280 0.3842842E+00 0.6020322E+00 7.6278133E-05 2.0965124E-05 8.1514385E-03 1.2262018E-04 2.1613193E-07 3.4712787E-10 1.8171450E-03 2.6118398E-06 1.247E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.300552 0.0000000E+00 0.0000000000E+00 
43 0.215372620392909E+07 54.839514 5.797819 4.612415 0.7199999E+00 0.2659559E+00 2.2831271E-03 2.7735415E-05 6.5875948E-04 5.7184752E-03 2.2656024E-06 1.2899723E-05 1.8768898E-03 1.5180834E-04 4.923E-22 0.5832 4.612415 -5.492 0.426625 7.646110 0.3761143E+00 0.6102020E+00 7.6504187E-05 2.1028671E-05 8.1514418E-03 1.2223866E-04 2.1425401E-07 3.4574319E-10 1.8157344E-03 2.6469273E-06 1.206E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.302678 0.0000000E+00 0.0000000000E+00 
44 0.219309525734085E+07 54.712140 5.800158 4.609402 0.7199999E+00 0.2659559E+00 2.2831217E-03 2.7741403E-05 6.5875980E-04 5.7184752E-03 2.2656027E-06 1.2899719E-05 1.8768898E-03 1.5180834E-04 8.490E-22 0.5806 4.609402 -5.488 0.429091 7.646982 0.3679165E+00 0.6183996E+00 7.6735227E-05 2.1093507E-05 8.1514278E-03 1.2186868E-04 2.1241261E-07 3.4440316E-10 1.8143154E-03 2.6834124E-06 1.167E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.305021 0.0000000E+00 0.0000000000E+00 
45 0.223128299806604E+07 54.587516 5.802325 4.606340 0.7199999E+00 0.2659559E+00 2.2831156E-03 2.7748136E-05 6.5876015E-04 5.7184752E-03 2.2656030E-06 1.2899714E-05 1.8768898E-03 1.5180834E-04 1.292E-21 0.5784 4.606340 -5.485 0.431499 7.647835 0.3598934E+00 0.6264226E+00 7.7079412E-05 2.1187084E-05 8.1512363E-03 1.2151570E-04 2.1018335E-07 3.4349900E-10 1.8129232E-03 2.7198652E-06 1.129E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.307247 0.0000000E+00 0.0000000000E+00 
46 0.226916762359922E+07 54.462838 5.804502 4.603276 0.7199999E+00 0.2659559E+00 2.2831095E-03 2.7754891E-05 6.5876050E-04 5.7184752E-03 2.2656033E-06 1.2899710E-05 1.8768898E-03 1.5180834E-04 1.718E-21 0.5751 4.603276 -5.481 0.433904 7.648709 0.3518175E+00 0.6344984E+00 7.7311909E-05 2.1252368E-05 8.1512021E-03 1.2116613E-04 2.0843878E-07 3.4226290E-10 1.8115181E-03 2.7577948E-06 1.093E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.309498 0.0000000E+00 0.0000000000E+00 
47 0.230723411108741E+07 54.336631 5.806871 4.599925 0.7199999E+00 0.2659559E+00 2.2831008E-03 2.7764646E-05 6.5876100E-04 5.7184752E-03 2.2656038E-06 1.2899703E-05 1.8768898E-03 1.5180834E-04 3.009E-21 0.5727 4.599925 -5.478 0.436663 7.649661 0.3436217E+00 0.6426940E+00 7.7289509E-05 2.1245891E-05 8.1515423E-03 1.2081561E-04 2.0807270E-07 3.4103030E-10 1.8100885E-03 2.7973560E-06 1.058E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.311914 0.0000000E+00 0.0000000000E+00 
48 0.234422588184758E+07 54.213131 5.808921 4.596781 0.7199999E+00 0.2659559E+00 2.2830915E-03 2.7774967E-05 6.5876154E-04 5.7184752E-03 2.2656044E-06 1.2899696E-05 1.8768898E-03 1.5180834E-04 4.427E-21 0.5697 4.596781 -5.475 0.439129 7.650556 0.3355645E+00 0.6507510E+00 7.7531571E-05 2.1314000E-05 8.1514879E-03 1.2047302E-04 2.0626693E-07 3.3973148E-10 1.8086791E-03 2.8373971E-06 1.024E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.314104 0.0000000E+00 0.0000000000E+00 
49 0.238077895429134E+07 54.090351 5.811265 4.593250 0.7199999E+00 0.2659559E+00 2.2830821E-03 2.7785503E-05 6.5876209E-04 5.7184752E-03 2.2656050E-06 1.2899689E-05 1.8768898E-03 1.5180834E-04 5.817E-21 0.5673 4.593250 -5.473 0.441892 7.651496 0.3274986E+00 0.6588167E+00 7.7774561E-05 2.1381875E-05 8.1514331E-03 1.2012984E-04 2.0460610E-07 3.3862172E-10 1.8072643E-03 2.8792330E-06 9.915E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.316520 0.0000000E+00 0.0000000000E+00 
50 0.241772308270769E+07 53.965615 5.813462 4.589741 0.7199999E+00 0.2659559E+00 2.2830698E-03 2.7799284E-05 6.5876281E-04 5.7184752E-03 2.2656057E-06 1.2899679E-05 1.8768898E-03 1.5180834E-04 9.300E-21 0.5638 4.589741 -5.471 0.444601 7.652455 0.3192677E+00 0.6670475E+00 7.8028101E-05 2.1452922E-05 8.1513698E-03 1.1977853E-04 2.0282360E-07 3.3735600E-10 1.8058165E-03 2.9230712E-06 9.596E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.318861 0.0000000E+00 0.0000000000E+00 
51 0.245348133713511E+07 53.844349 5.815742 4.586002 0.7199999E+00 0.2659559E+00 2.2830555E-03 2.7815275E-05 6.5876364E-04 5.7184752E-03 2.2656066E-06 1.2899668E-05 1.8768898E-03 1.5180834E-04 1.419E-20 0.5619 4.586002 -5.469 0.447457 7.653427 0.3111878E+00 0.6751273E+00 7.8283416E-05 2.1524614E-05 8.1513006E-03 1.1943065E-04 2.0106174E-07 3.3610361E-10 1.8043909E-03 2.9682563E-06 9.294E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.321261 0.0000000E+00 0.0000000000E+00 
52 0.248888942432447E+07 53.723907 5.817946 4.582228 0.7199999E+00 0.2659559E+00 2.2830406E-03 2.7831952E-05 6.5876451E-04 5.7184752E-03 2.2656076E-06 1.2899656E-05 1.8768898E-03 1.5180834E-04 1.922E-20 0.5598 4.582228 -5.468 0.450314 7.654411 0.3031203E+00 0.6831946E+00 7.8543040E-05 2.1597502E-05 8.1512271E-03 1.1908061E-04 1.9929159E-07 3.3483770E-10 1.8029632E-03 3.0145107E-06 9.004E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.323619 0.0000000E+00 0.0000000000E+00 
53 0.252424074734473E+07 53.603381 5.820232 4.578264 0.7199999E+00 0.2659559E+00 2.2830247E-03 2.7849750E-05 6.5876543E-04 5.7184752E-03 2.2656087E-06 1.2899643E-05 1.8768898E-03 1.5180834E-04 2.544E-20 0.5565 4.578264 -5.467 0.453177 7.655392 0.2949399E+00 0.6913749E+00 7.9091676E-05 2.1750223E-05 8.1507403E-03 1.1872056E-04 1.9621636E-07 3.3370835E-10 1.8015110E-03 3.0646821E-06 8.721E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.326059 0.0000000E+00 0.0000000000E+00 
54 0.255888171102106E+07 53.485195 5.822582 4.573977 0.7199999E+00 0.2659559E+00 2.2830039E-03 2.7873167E-05 6.5876665E-04 5.7184752E-03 2.2656101E-06 1.2899626E-05 1.8768898E-03 1.5180834E-04 4.121E-20 0.5543 4.573977 -5.467 0.456305 7.656434 0.2868516E+00 0.6994631E+00 7.9349095E-05 2.1821511E-05 8.1506803E-03 1.1835978E-04 1.9459021E-07 3.3254797E-10 1.8000705E-03 3.1150610E-06 8.452E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.328552 0.0000000E+00 0.0000000000E+00 
55 0.259266275332811E+07 53.370016 5.824718 4.569918 0.7199999E+00 0.2659559E+00 2.2829815E-03 2.7898395E-05 6.5876797E-04 5.7184752E-03 2.2656117E-06 1.2899607E-05 1.8768898E-03 1.5180834E-04 5.937E-20 0.5512 4.569918 -5.468 0.459322 7.657483 0.2788570E+00 0.7074575E+00 7.9431366E-05 2.1848879E-05 8.1508734E-03 1.1799687E-04 1.9341011E-07 3.3053023E-10 1.7986420E-03 3.1681955E-06 8.195E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.330885 0.0000000E+00 0.0000000000E+00 
56 0.262712530276333E+07 53.252756 5.827170 4.565284 0.7199998E+00 0.2659559E+00 2.2829581E-03 2.7924649E-05 6.5876934E-04 5.7184752E-03 2.2656134E-06 1.2899588E-05 1.8768898E-03 1.5180833E-04 7.762E-20 0.5489 4.565284 -5.469 0.462707 7.658600 0.2706119E+00 0.7157024E+00 7.9670421E-05 2.1913292E-05 8.1508594E-03 1.1761633E-04 1.9202897E-07 3.2963794E-10 1.7971637E-03 3.2242273E-06 7.941E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.333491 0.0000000E+00 0.0000000000E+00 
57 0.266048225807119E+07 53.139663 5.829300 4.560895 0.7199998E+00 0.2659559E+00 2.2829351E-03 2.7950545E-05 6.5877069E-04 5.7184752E-03 2.2656151E-06 1.2899569E-05 1.8768898E-03 1.5180833E-04 9.505E-20 0.5458 4.560895 -5.471 0.465852 7.659689 0.2625369E+00 0.7237773E+00 7.9955463E-05 2.1993195E-05 8.1507747E-03 1.1723651E-04 1.9026852E-07 3.2833784E-10 1.7957108E-03 3.2815400E-06 7.701E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.335844 0.0000000E+00 0.0000000000E+00 
58 0.269337501553154E+07 53.028764 5.831729 4.555905 0.7199998E+00 0.2659559E+00 2.2829062E-03 2.7983201E-05 6.5877240E-04 5.7184752E-03 2.2656173E-06 1.2899544E-05 1.8768898E-03 1.5180833E-04 1.340E-19 0.5436 4.555905 -5.474 0.469307 7.660817 0.2544712E+00 0.7318429E+00 8.0376005E-05 2.2107320E-05 8.1505024E-03 1.1684871E-04 1.8806787E-07 3.2739077E-10 1.7942542E-03 3.3421776E-06 7.471E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.338434 0.0000000E+00 0.0000000000E+00 
59 0.272600665394289E+07 52.919546 5.833881 4.551181 0.7199998E+00 0.2659559E+00 2.2828756E-03 2.8017642E-05 6.5877420E-04 5.7184752E-03 2.2656196E-06 1.2899518E-05 1.8768898E-03 1.5180833E-04 1.767E-19 0.5404 4.551181 -5.477 0.472575 7.661941 0.2463893E+00 0.7399247E+00 8.0731996E-05 2.2213809E-05 8.1503218E-03 1.1645168E-04 1.8572566E-07 3.2523318E-10 1.7927893E-03 3.4066947E-06 7.248E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.340817 0.0000000E+00 0.0000000000E+00 
60 0.275872654538979E+07 52.811077 5.836390 4.545800 0.7199998E+00 0.2659560E+00 2.2828400E-03 2.8057888E-05 6.5877631E-04 5.7184752E-03 2.2656225E-06 1.2899487E-05 1.8768898E-03 1.5180833E-04 2.487E-19 0.5381 4.545800 -5.482 0.476404 7.663184 0.2381701E+00 0.7481438E+00 8.0892263E-05 2.2255411E-05 8.1504525E-03 1.1603859E-04 1.8471945E-07 3.2422673E-10 1.7912935E-03 3.4741476E-06 7.031E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.343496 0.0000000E+00 0.0000000000E+00 
61 0.279039556432394E+07 52.707246 5.838595 4.540786 0.7199998E+00 0.2659560E+00 2.2828036E-03 2.8099087E-05 6.5877847E-04 5.7184752E-03 2.2656254E-06 1.2899455E-05 1.8768898E-03 1.5180833E-04 3.281E-19 0.5348 4.540786 -5.487 0.479982 7.664387 0.2301380E+00 0.7561757E+00 8.1204603E-05 2.2342706E-05 8.1503569E-03 1.1562573E-04 1.8293015E-07 3.2284224E-10 1.7898259E-03 3.5429852E-06 6.826E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.345924 0.0000000E+00 0.0000000000E+00 
62 0.282233293935419E+07 52.603989 5.841089 4.535003 0.7199998E+00 0.2659560E+00 2.2827665E-03 2.8141055E-05 6.5878068E-04 5.7184752E-03 2.2656284E-06 1.2899422E-05 1.8768898E-03 1.5180832E-04 4.141E-19 0.5325 4.535003 -5.494 0.483828 7.665642 0.2219222E+00 0.7643914E+00 8.1716833E-05 2.2489228E-05 8.1499840E-03 1.1519133E-04 1.8017979E-07 3.2101623E-10 1.7883183E-03 3.6199640E-06 6.625E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.348599 0.0000000E+00 0.0000000000E+00 
63 0.285319019708151E+07 52.505900 5.843371 4.529274 0.7199998E+00 0.2659560E+00 2.2827203E-03 2.8193300E-05 6.5878343E-04 5.7184752E-03 2.2656323E-06 1.2899381E-05 1.8768898E-03 1.5180832E-04 5.910E-19 0.5291 4.529274 -5.502 0.487726 7.666938 0.2139093E+00 0.7724042E+00 8.1893187E-05 2.2535373E-05 8.1501091E-03 1.1475763E-04 1.7910520E-07 3.1989563E-10 1.7868416E-03 3.6963209E-06 6.436E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.351090 0.0000000E+00 0.0000000000E+00 
64 0.288424908991674E+07 52.409219 5.845839 4.523061 0.7199998E+00 0.2659560E+00 2.2826752E-03 2.8244438E-05 6.5878613E-04 5.7184752E-03 2.2656362E-06 1.2899340E-05 1.8768898E-03 1.5180832E-04 7.567E-19 0.5268 4.523061 -5.512 0.491883 7.668292 0.2057219E+00 0.7805914E+00 8.2239524E-05 2.2632228E-05 8.1500012E-03 1.1430170E-04 1.7724807E-07 3.1842391E-10 1.7853258E-03 3.7793708E-06 6.251E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.353743 0.0000000E+00 0.0000000000E+00 
65 0.291424668061324E+07 52.317904 5.848177 4.517009 0.7199998E+00 0.2659560E+00 2.2826321E-03 2.8293339E-05 6.5878871E-04 5.7184752E-03 2.2656399E-06 1.2899301E-05 1.8768898E-03 1.5180831E-04 9.089E-19 0.5228 4.517009 -5.522 0.495940 7.669638 0.1977396E+00 0.7885735E+00 8.2617058E-05 2.2737565E-05 8.1498492E-03 1.1384450E-04 1.7527857E-07 3.1689414E-10 1.7838411E-03 3.8665039E-06 6.076E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.356273 0.0000000E+00 0.0000000000E+00 
66 0.294444497502320E+07 52.228423 5.850638 4.510453 0.7199998E+00 0.2659560E+00 2.2825779E-03 2.8354784E-05 6.5879197E-04 5.7184752E-03 2.2656448E-06 1.2899251E-05 1.8768898E-03 1.5180831E-04 1.193E-18 0.5208 4.510453 -5.534 0.500387 7.671074 0.1895869E+00 0.7967262E+00 8.2981793E-05 2.2839637E-05 8.1497366E-03 1.1336306E-04 1.7339887E-07 3.1535488E-10 1.7823170E-03 3.9595742E-06 5.905E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.358911 0.0000000E+00 0.0000000000E+00 
67 0.297421269559200E+07 52.142769 5.853049 4.503677 0.7199998E+00 0.2659560E+00 2.2825264E-03 2.8413307E-05 6.5879508E-04 5.7184752E-03 2.2656494E-06 1.2899203E-05 1.8768898E-03 1.5180830E-04 1.463E-18 0.5169 4.503677 -5.548 0.504741 7.672510 0.1814678E+00 0.8048452E+00 8.3542942E-05 2.2999183E-05 8.1493448E-03 1.1286908E-04 1.7069969E-07 3.1345194E-10 1.7807915E-03 4.0593224E-06 5.740E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.361503 0.0000000E+00 0.0000000000E+00 
68 0.300344862271665E+07 52.061620 5.855527 4.496580 0.7199998E+00 0.2659561E+00 2.2824734E-03 2.8473377E-05 6.5879827E-04 5.7184752E-03 2.2656542E-06 1.2899154E-05 1.8768898E-03 1.5180830E-04 1.731E-18 0.5150 4.496580 -5.564 0.509533 7.674053 0.1733821E+00 0.8129308E+00 8.3900969E-05 2.3092456E-05 8.1492730E-03 1.1236058E-04 1.6910935E-07 3.1247212E-10 1.7792639E-03 4.1638492E-06 5.582E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.364138 0.0000000E+00 0.0000000000E+00 
69 0.303280353864167E+07 51.983270 5.858018 4.489079 0.7199997E+00 0.2659561E+00 2.2824251E-03 2.8528289E-05 6.5880119E-04 5.7184752E-03 2.2656586E-06 1.2899108E-05 1.8768898E-03 1.5180829E-04 1.958E-18 0.5121 4.489079 -5.583 0.514397 7.675630 0.1651585E+00 0.8211543E+00 8.4484868E-05 2.3258657E-05 8.1488834E-03 1.1182542E-04 1.6642482E-07 3.1043569E-10 1.7777014E-03 4.2795511E-06 5.428E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.366784 0.0000000E+00 0.0000000000E+00 
70 0.306140411829086E+07 51.910220 5.860488 4.481519 0.7199997E+00 0.2659561E+00 2.2823639E-03 2.8597897E-05 6.5880492E-04 5.7184752E-03 2.2656645E-06 1.2899050E-05 1.8768898E-03 1.5180829E-04 2.361E-18 0.5091 4.481519 -5.603 0.519497 7.677282 0.1570421E+00 0.8292705E+00 8.4874752E-05 2.3367482E-05 8.1487928E-03 1.1127709E-04 1.6456872E-07 3.0868233E-10 1.7761502E-03 4.4044115E-06 5.282E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.369395 0.0000000E+00 0.0000000000E+00 
71 0.308947505757617E+07 51.842014 5.862940 4.473370 0.7199997E+00 0.2659561E+00 2.2823058E-03 2.8663872E-05 6.5880846E-04 5.7184752E-03 2.2656701E-06 1.2898994E-05 1.8768898E-03 1.5180828E-04 2.730E-18 0.5062 4.473370 -5.627 0.524780 7.678990 0.1489790E+00 0.8373336E+00 8.5279733E-05 2.3480497E-05 8.1486942E-03 1.1071266E-04 1.6268524E-07 3.0688898E-10 1.7745994E-03 4.5327920E-06 5.141E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.371975 0.0000000E+00 0.0000000000E+00 
72 0.311754599686149E+07 51.777625 5.865396 4.465016 0.7199997E+00 0.2659561E+00 2.2822515E-03 2.8725634E-05 6.5881177E-04 5.7184752E-03 2.2656753E-06 1.2898941E-05 1.8768898E-03 1.5180828E-04 3.052E-18 0.5032 4.465016 -5.653 0.530357 7.680796 0.1408173E+00 0.8454952E+00 8.5707975E-05 2.3599990E-05 8.1485869E-03 1.1011919E-04 1.6074513E-07 3.0501144E-10 1.7730192E-03 4.6713044E-06 5.005E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.374550 0.0000000E+00 0.0000000000E+00 
73 0.314508729578294E+07 51.718295 5.867878 4.456512 0.7199997E+00 0.2659561E+00 2.2822014E-03 2.8782642E-05 6.5881483E-04 5.7184752E-03 2.2656801E-06 1.2898893E-05 1.8768898E-03 1.5180827E-04 3.326E-18 0.5003 4.456512 -5.681 0.536132 7.682675 0.1327108E+00 0.8536016E+00 8.6152682E-05 2.3724340E-05 8.1484729E-03 1.0950551E-04 1.5877338E-07 3.0306546E-10 1.7714386E-03 4.8198946E-06 4.874E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.377129 0.0000000E+00 0.0000000000E+00 
74 0.317209895434051E+07 51.663979 5.870346 4.447720 0.7199997E+00 0.2659561E+00 2.2821487E-03 2.8842544E-05 6.5881807E-04 5.7184752E-03 2.2656853E-06 1.2898841E-05 1.8768898E-03 1.5180826E-04 3.669E-18 0.4965 4.447720 -5.712 0.542186 7.684632 0.1246517E+00 0.8616606E+00 8.6622069E-05 2.3855072E-05 8.1483434E-03 1.0886880E-04 1.5675389E-07 3.0105775E-10 1.7698555E-03 4.9805966E-06 4.748E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.379677 0.0000000E+00 0.0000000000E+00 
75 0.319911061289808E+07 51.613759 5.872913 4.438053 0.7199997E+00 0.2659562E+00 2.2820977E-03 2.8900596E-05 6.5882121E-04 5.7184752E-03 2.2656904E-06 1.2898791E-05 1.8768898E-03 1.5180826E-04 4.002E-18 0.4933 4.438053 -5.748 0.548677 7.686730 0.1164976E+00 0.8698145E+00 8.7120162E-05 2.3994313E-05 8.1482042E-03 1.0819455E-04 1.5466929E-07 2.9892572E-10 1.7682409E-03 5.1583963E-06 4.626E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.382300 0.0000000E+00 0.0000000000E+00 
76 0.322539136775350E+07 51.569015 5.875451 4.428065 0.7199997E+00 0.2659562E+00 2.2820492E-03 2.8955825E-05 6.5882420E-04 5.7184752E-03 2.2656953E-06 1.2898743E-05 1.8768898E-03 1.5180825E-04 4.317E-18 0.4897 4.428065 -5.788 0.555394 7.688880 0.1084623E+00 0.8778498E+00 8.7963468E-05 2.4228392E-05 8.1475833E-03 1.0749468E-04 1.5169677E-07 2.9683801E-10 1.7666364E-03 5.3587726E-06 4.510E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.384874 0.0000000E+00 0.0000000000E+00 
77 0.325181830334934E+07 51.528166 5.878053 4.417766 0.7199997E+00 0.2659562E+00 2.2820053E-03 2.9005742E-05 6.5882691E-04 5.7184752E-03 2.2656998E-06 1.2898699E-05 1.8768898E-03 1.5180825E-04 4.576E-18 0.4858 4.417766 -5.832 0.562805 7.691252 0.1002784E+00 0.8860337E+00 8.8531176E-05 2.4386822E-05 8.1474106E-03 1.0674243E-04 1.4949086E-07 2.9446068E-10 1.7649872E-03 5.5812947E-06 4.395E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.387494 0.0000000E+00 0.0000000000E+00 
78 0.327730141981677E+07 51.348442 5.879743 4.405520 0.7199997E+00 0.2659562E+00 2.2818041E-03 2.9234721E-05 6.5883936E-04 5.7184752E-03 2.2657203E-06 1.2898498E-05 1.8768898E-03 1.5180823E-04 6.166E-18 0.4828 4.405520 -4.716 0.570929 7.693680 0.9228103E-01 0.8940310E+00 8.9116457E-05 2.4550075E-05 8.1472327E-03 1.0596673E-04 1.4727834E-07 2.9201150E-10 1.7633597E-03 5.8155711E-06 4.288E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.390366 0.0000000E+00 0.0000000000E+00 
79 0.330325644584840E+07 50.856362 5.880796 4.385762 0.7199996E+00 0.2659564E+00 2.2810256E-03 3.0120348E-05 6.5888861E-04 5.7184752E-03 2.2658053E-06 1.2897687E-05 1.8768898E-03 1.5180812E-04 1.498E-17 0.4824 4.385762 -4.729 0.581054 7.696376 0.8404056E-01 0.9022714E+00 8.9758147E-05 2.4729377E-05 8.1470306E-03 1.0512377E-04 1.4493567E-07 2.8933020E-10 1.7616653E-03 6.0799743E-06 4.181E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.395100 0.0000000E+00 0.0000000000E+00 
80 0.332826765275161E+07 50.396978 5.882051 4.364748 0.7199995E+00 0.2659567E+00 2.2799747E-03 3.1312368E-05 6.5895728E-04 5.7184752E-03 2.2659282E-06 1.2896542E-05 1.8768898E-03 1.5180796E-04 3.099E-17 0.4813 4.364748 -4.743 0.591475 7.699240 0.7599615E-01 0.9103158E+00 9.0444047E-05 2.4921203E-05 8.1467926E-03 1.0424767E-04 1.4253084E-07 2.8652181E-10 1.7599920E-03 6.3712278E-06 4.080E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.399855 0.0000000E+00 0.0000000000E+00 
