line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
203 0.461721063588804E+07 18.242748 5.574900 3.636976 0.4123157E+00 0.5739188E+00 7.8885175E-05 2.1578338E-05 7.5574422E-03 7.9633878E-04 1.1524448E-06 2.3460609E-09 1.8252659E-03 1.9624043E-05 3.218E-06 0.5698 3.636976 -3.876 2.698874 8.306982 0.0000000E+00 0.6415135E+00 3.1478081E-01 3.3236966E-12 4.3726018E-11 2.5679481E-02 1.2954093E-10 9.7776672E-11 1.7535401E-03 1.2642966E-02 8.004E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.447166 0.0000000E+00 0.0000000000E+00
204 0.462820162047136E+07 16.992991 5.565239 3.840160 0.4121491E+00 0.5740848E+00 7.3550428E-05 2.0181321E-05 7.5678478E-03 7.9317110E-04 1.2651549E-06 2.2818808E-09 1.8252381E-03 1.9230300E-05 3.208E-06 0.6173 3.840160 -4.594 2.703422 8.309213 0.0000000E+00 0.6151933E+00 3.3589967E-01 3.4294777E-12 6.1649333E-11 3.0879079E-02 2.7240581E-10 3.6572891E-09 1.7535355E-03 1.2634751E-02 7.772E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.469437 0.0000000E+00 0.0000000000E+00
205 0.463906989334948E+07 16.256158 5.549021 4.184947 0.4120970E+00 0.5741357E+00 6.7283169E-05 1.8583725E-05 7.5774979E-03 7.9229271E-04 1.4305720E-06 2.1465771E-09 1.8252311E-03 1.9060717E-05 3.180E-06 0.6512 4.184947 -3.821 2.708310 8.311379 0.0000000E+00 0.5889257E+00 3.5637949E-01 3.5694456E-12 6.0712434E-09 3.6664917E-02 3.0883245E-10 8.2764918E-08 1.7535327E-03 1.2625411E-02 7.535E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.472711 0.0000000E+00 0.0000000000E+00
206 0.464974614845159E+07 15.803118 5.535528 4.340344 0.4120852E+00 0.5741462E+00 6.0309022E-05 1.7254584E-05 7.5871201E-03 7.9214671E-04 1.5189543E-06 1.7819966E-09 1.8252302E-03 1.8992783E-05 3.149E-06 0.6748 4.340344 -4.796 2.714028 8.313815 0.0000000E+00 0.5625932E+00 3.7630786E-01 3.7515540E-12 2.0677950E-11 4.3066967E-02 2.5422249E-10 9.4079637E-09 1.7535324E-03 1.2615095E-02 7.290E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.471383 0.0000000E+00 0.0000000000E+00
207 0.466054337497687E+07 15.621427 5.529994 4.386703 0.4120781E+00 0.5741524E+00 5.5030266E-05 1.5805928E-05 7.5948409E-03 7.9207638E-04 1.5908044E-06 1.4977057E-09 1.8252298E-03 1.8936598E-05 3.116E-06 0.6859 4.386703 -4.752 2.719913 8.316266 0.0000000E+00 0.5362966E+00 3.9545735E-01 3.9442109E-12 1.6298521E-11 5.0211691E-02 7.8119637E-11 2.8990383E-11 1.7535354E-03 1.2603267E-02 7.032E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.470825 0.0000000E+00 0.0000000000E+00
208 0.467152212232161E+07 15.475281 5.525565 4.421251 0.4120636E+00 0.5741658E+00 4.9849982E-05 1.4058006E-05 7.6027886E-03 7.9191223E-04 1.7405025E-06 1.2835436E-09 1.8252289E-03 1.8822341E-05 3.084E-06 0.6961 4.421251 -5.837 2.726255 8.318846 0.0000000E+00 0.5100352E+00 4.1363864E-01 4.1652999E-12 1.1054035E-11 5.8289059E-02 2.8752645E-10 1.1318188E-08 1.7535426E-03 1.2589538E-02 6.756E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.470445 0.0000000E+00 0.0000000000E+00
209 0.468259492644544E+07 15.433436 5.525847 4.421405 0.4120570E+00 0.5741721E+00 4.8572903E-05 1.3615336E-05 7.6047735E-03 7.9183209E-04 1.8036730E-06 1.2549457E-09 1.8252284E-03 1.8772277E-05 3.052E-06 0.6988 4.421405 -5.835 2.732687 8.321500 0.0000000E+00 0.4837621E+00 4.3088671E-01 4.3650350E-12 1.2132798E-09 6.7311030E-02 3.3818058E-10 2.7247633E-07 1.7535567E-03 1.2573387E-02 6.462E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.472025 0.0000000E+00 0.0000000000E+00
210 0.469262789026715E+07 15.385241 5.526085 4.421710 0.4120440E+00 0.5741851E+00 4.7716948E-05 1.3310865E-05 7.6061588E-03 7.9165944E-04 1.9152309E-06 1.3046244E-09 1.8252274E-03 1.8678654E-05 3.023E-06 0.7083 4.421710 -5.831 2.740010 8.324362 0.0000000E+00 0.4574804E+00 4.4771794E-01 4.5234620E-11 2.7485874E-07 7.6758378E-02 7.2963736E-11 2.6163352E-07 1.7535789E-03 1.2555627E-02 6.162E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.473758 0.0000000E+00 0.0000000000E+00
211 0.469565299650529E+07 15.375258 5.526184 4.421733 0.4120411E+00 0.5741879E+00 4.7552960E-05 1.3252503E-05 7.6064261E-03 7.9162122E-04 1.9397142E-06 1.3165089E-09 1.8252271E-03 1.8658025E-05 3.015E-06 0.7079 4.421733 -5.829 2.741012 8.324845 0.0000000E+00 0.4533187E+00 4.4947294E-01 4.7152522E-12 5.9248579E-11 7.9163941E-02 3.3840054E-10 6.2472034E-08 1.7535856E-03 1.2551952E-02 6.092E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.474173 0.0000000E+00 0.0000000000E+00
212 0.469726162363524E+07 15.360564 5.526258 4.421865 0.4120366E+00 0.5741923E+00 4.7305753E-05 1.3164968E-05 7.6068286E-03 7.9156272E-04 1.9773837E-06 1.3337711E-09 1.8252268E-03 1.8626279E-05 3.011E-06 0.7098 4.421865 -5.828 2.742360 8.325353 0.0000000E+00 0.4491224E+00 4.5203626E-01 4.7758643E-12 7.2803189E-12 8.0796360E-02 1.6443489E-10 3.2381253E-10 1.7535907E-03 1.2548935E-02 6.041E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.474706 0.0000000E+00 0.0000000000E+00
213 0.469887025076519E+07 15.352698 5.526308 4.421920 0.4120344E+00 0.5741946E+00 4.7177937E-05 1.3119710E-05 7.6070368E-03 7.9153247E-04 1.9968593E-06 1.3426958E-09 1.8252266E-03 1.8609866E-05 3.006E-06 0.7089 4.421920 -5.827 2.743558 8.325822 0.0000000E+00 0.4449815E+00 4.5453652E-01 4.8387857E-12 4.1502703E-09 8.2436439E-02 9.9791885E-11 2.0455414E-08 1.7535959E-03 1.2545774E-02 5.991E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.475003 0.0000000E+00 0.0000000000E+00
214 0.470047887789514E+07 15.345280 5.526364 4.422044 0.4120322E+00 0.5741966E+00 4.7060180E-05 1.3078017E-05 7.6072286E-03 7.9150461E-04 2.0148013E-06 1.3509168E-09 1.8252265E-03 1.8594746E-05 3.002E-06 0.7133 4.422044 -5.826 2.744782 8.326297 0.0000000E+00 0.4408143E+00 4.5702317E-01 4.9060810E-12 7.2500876E-10 8.4116341E-02 7.3451801E-11 3.0256351E-09 1.7536016E-03 1.2542572E-02 5.939E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.475293 0.0000000E+00 0.0000000000E+00
215 0.470208750502509E+07 15.337854 5.526429 4.421882 0.4120299E+00 0.5741989E+00 4.6930857E-05 1.3032532E-05 7.6074387E-03 7.9147407E-04 2.0344968E-06 1.3597548E-09 1.8252263E-03 1.8578144E-05 2.997E-06 0.7111 4.421882 -5.828 2.745990 8.326765 0.0000000E+00 0.4366698E+00 4.5946594E-01 4.9537852E-12 8.7965679E-11 8.5817454E-02 6.3684528E-11 2.1458173E-09 1.7536075E-03 1.2539281E-02 5.887E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.475594 0.0000000E+00 0.0000000000E+00
216 0.470377273344694E+07 15.329390 5.526476 4.421881 0.4120274E+00 0.5742015E+00 4.6786979E-05 1.2981928E-05 7.6076726E-03 7.9144010E-04 2.0564082E-06 1.3695872E-09 1.8252261E-03 1.8559674E-05 2.992E-06 0.7120 4.421881 -5.827 2.747167 8.327226 0.0000000E+00 0.4325643E+00 4.6180234E-01 5.0114936E-12 2.3736859E-10 8.7585938E-02 8.2185671E-11 3.2622814E-08 1.7536140E-03 1.2535804E-02 5.833E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.475906 0.0000000E+00 0.0000000000E+00
217 0.470540689434086E+07 15.319615 5.526516 4.421948 0.4120245E+00 0.5742043E+00 4.6625430E-05 1.2925112E-05 7.6079351E-03 7.9140196E-04 2.0810098E-06 1.3806268E-09 1.8252258E-03 1.8538937E-05 2.988E-06 0.7128 4.421948 -5.827 2.748487 8.327728 0.0000000E+00 0.4283633E+00 4.6421594E-01 5.0781427E-12 3.3725834E-11 8.9372625E-02 6.5720457E-11 3.7897558E-10 1.7536209E-03 1.2532334E-02 5.779E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.476253 0.0000000E+00 0.0000000000E+00
218 0.470711765652668E+07 15.310173 5.526568 4.421979 0.4120218E+00 0.5742070E+00 4.6473998E-05 1.2871855E-05 7.6081812E-03 7.9136621E-04 2.1040698E-06 1.3909746E-09 1.8252256E-03 1.8519499E-05 2.983E-06 0.7154 4.421979 -5.826 2.749653 8.328186 0.0000000E+00 0.4242267E+00 4.6649811E-01 5.1351945E-12 2.5210778E-09 9.1226385E-02 9.0381146E-11 1.1566606E-07 1.7536284E-03 1.2528526E-02 5.724E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.476604 0.0000000E+00 0.0000000000E+00
219 0.470872628365662E+07 15.301331 5.526648 4.422039 0.4120165E+00 0.5742122E+00 4.6421740E-05 1.2851633E-05 7.6083042E-03 7.9129240E-04 2.1334261E-06 1.4105987E-09 1.8252252E-03 1.8489240E-05 2.979E-06 0.7166 4.422039 -5.825 2.751030 8.328707 0.0000000E+00 0.4201063E+00 4.6880141E-01 5.2087768E-12 4.7748519E-12 9.3042811E-02 6.7976933E-11 4.4498923E-10 1.7536361E-03 1.2525044E-02 5.669E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.476965 0.0000000E+00 0.0000000000E+00
220 0.471036044455054E+07 15.291517 5.526682 4.422169 0.4120093E+00 0.5742194E+00 4.6413023E-05 1.2845554E-05 7.6083807E-03 7.9118980E-04 2.1697528E-06 1.4374513E-09 1.8252245E-03 1.8449600E-05 2.975E-06 0.7177 4.422169 -5.824 2.752339 8.329204 0.0000000E+00 0.4159270E+00 4.7110422E-01 5.2785035E-12 3.6567775E-12 9.4918521E-02 5.9870862E-11 6.7980526E-12 1.7536444E-03 1.2521269E-02 5.613E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.477305 0.0000000E+00 0.0000000000E+00
221 0.471196907168049E+07 15.281730 5.526738 4.422275 0.4120023E+00 0.5742265E+00 4.6403441E-05 1.2839491E-05 7.6084568E-03 7.9108947E-04 2.2052739E-06 1.4636603E-09 1.8252238E-03 1.8410835E-05 2.971E-06 0.7187 4.422275 -5.822 2.753642 8.329698 0.0000000E+00 0.4118200E+00 4.7333380E-01 5.3492845E-12 2.9458085E-12 9.6795228E-02 5.6916632E-11 4.2692852E-12 1.7536531E-03 1.2517459E-02 5.557E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.477671 0.0000000E+00 0.0000000000E+00
222 0.471360323257441E+07 15.271890 5.526812 4.422177 0.4119951E+00 0.5742336E+00 4.6389468E-05 1.2832842E-05 7.6085397E-03 7.9098740E-04 2.2414202E-06 1.4901375E-09 1.8252232E-03 1.8371371E-05 2.967E-06 0.7198 4.422177 -5.823 2.754990 8.330207 0.0000000E+00 0.4076558E+00 4.7555985E-01 5.4225102E-12 2.3493404E-12 9.8732650E-02 5.5647056E-11 3.3539230E-12 1.7536625E-03 1.2513492E-02 5.499E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.478058 0.0000000E+00 0.0000000000E+00
223 0.471544166358006E+07 15.260342 5.526850 4.422325 0.4119869E+00 0.5742419E+00 4.6372362E-05 1.2825039E-05 7.6086369E-03 7.9086919E-04 2.2832829E-06 1.5207605E-09 1.8252224E-03 1.8325661E-05 2.962E-06 0.7211 4.422325 -5.822 2.755488 8.330446 0.0000000E+00 0.4034620E+00 4.7763709E-01 7.4588753E-12 6.3147066E-07 1.0084914E-01 1.4400257E-10 1.8846573E-06 1.7536733E-03 1.2505824E-02 5.437E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.478458 0.0000000E+00 0.0000000000E+00
224 0.471824144079910E+07 15.250109 5.526954 4.422334 0.4119795E+00 0.5742493E+00 4.6355499E-05 1.2817899E-05 7.6087256E-03 7.9076380E-04 2.3206099E-06 1.5479933E-09 1.8252217E-03 1.8284898E-05 2.955E-06 0.7215 4.422334 -5.821 2.756655 8.330962 0.0000000E+00 0.3993100E+00 4.7894343E-01 5.4907882E-12 1.5042594E-08 1.0369301E-01 3.4979580E-10 7.9155947E-07 1.7536893E-03 1.2502280E-02 5.359E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.478891 0.0000000E+00 0.0000000000E+00
225 0.472001093064204E+07 15.233208 5.527082 4.422478 0.4119671E+00 0.5742617E+00 4.6330099E-05 1.2807330E-05 7.6088702E-03 7.9058727E-04 2.3821851E-06 1.5934215E-09 1.8252206E-03 1.8216046E-05 2.951E-06 0.7211 4.422478 -5.818 2.758501 8.331641 0.0000000E+00 0.3952066E+00 4.8093521E-01 6.1728915E-11 1.0253002E-07 1.0580374E-01 1.8343905E-10 4.5200694E-07 1.7537015E-03 1.2498119E-02 5.298E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.479560 0.0000000E+00 0.0000000000E+00
226 0.472215959687990E+07 15.223051 5.527199 4.422566 0.4119586E+00 0.5742702E+00 4.6317690E-05 1.2802529E-05 7.6089614E-03 7.9046747E-04 2.4223547E-06 1.6239326E-09 1.8252198E-03 1.8168340E-05 2.945E-06 0.7253 4.422566 -5.817 2.760120 8.332269 0.0000000E+00 0.3910263E+00 4.8266943E-01 5.6866473E-12 1.9407503E-10 1.0824866E-01 1.6833246E-10 5.6806397E-08 1.7537165E-03 1.2493589E-02 5.229E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.480006 0.0000000E+00 0.0000000000E+00
227 0.472382797301753E+07 15.209920 5.527288 4.422666 0.4119474E+00 0.5742814E+00 4.6302586E-05 1.2796839E-05 7.6090810E-03 7.9030772E-04 2.4754343E-06 1.6645236E-09 1.8252188E-03 1.8104429E-05 2.941E-06 0.7278 4.422666 -5.816 2.761638 8.332834 0.0000000E+00 0.3868754E+00 4.8470855E-01 5.7765982E-12 9.8930294E-12 1.1035960E-01 8.6205108E-11 1.8421048E-10 1.7537298E-03 1.2489114E-02 5.167E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.480515 0.0000000E+00 0.0000000000E+00
228 0.472654848781580E+07 15.196577 5.527430 4.422661 0.4119359E+00 0.5742929E+00 4.6275208E-05 1.2789362E-05 7.6092188E-03 7.9014476E-04 2.5295492E-06 1.7050660E-09 1.8252178E-03 1.8039009E-05 2.934E-06 0.7227 4.422661 -5.815 2.762858 8.333359 0.0000000E+00 0.3827210E+00 4.8589171E-01 5.8316178E-12 2.3273269E-09 1.1332956E-01 1.9041920E-10 4.4039071E-08 1.7537504E-03 1.2482625E-02 5.087E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.481090 0.0000000E+00 0.0000000000E+00
229 0.472821853232960E+07 15.182453 5.527579 4.422699 0.4119237E+00 0.5743051E+00 4.6237769E-05 1.2780280E-05 7.6093754E-03 7.8997298E-04 2.5865693E-06 1.7471813E-09 1.8252167E-03 1.7969888E-05 2.931E-06 0.7272 4.422699 -5.816 2.764394 8.333929 0.0000000E+00 0.3785812E+00 4.8784946E-01 5.9256259E-12 1.1517285E-11 1.1551073E-01 8.9889954E-11 1.0373767E-10 1.7537657E-03 1.2477881E-02 5.024E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.481699 0.0000000E+00 0.0000000000E+00
230 0.472988857684339E+07 15.172011 5.527629 4.422929 0.4119146E+00 0.5743142E+00 4.6204462E-05 1.2772729E-05 7.6095000E-03 7.8984369E-04 2.6294744E-06 1.7785140E-09 1.8252158E-03 1.7917765E-05 2.927E-06 0.7317 4.422929 -4.702 2.765821 8.334465 0.0000000E+00 0.3744549E+00 4.8976067E-01 6.1873948E-12 8.9127849E-10 1.1772482E-01 6.1172098E-11 3.8728461E-09 1.7537818E-03 1.2472949E-02 4.960E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.482084 0.0000000E+00 0.0000000000E+00
231 0.473158392506194E+07 15.161050 5.527741 4.422803 0.4119053E+00 0.5743235E+00 4.6170614E-05 1.2765060E-05 7.6096266E-03 7.8971242E-04 2.6730385E-06 1.8103276E-09 1.8252150E-03 1.7864843E-05 2.923E-06 0.7308 4.422803 -5.814 2.767296 8.335016 0.0000000E+00 0.3702719E+00 4.9165627E-01 6.1125046E-12 8.3915763E-12 1.2001126E-01 5.2449752E-11 2.8006214E-11 1.7537991E-03 1.2467815E-02 4.894E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.482553 0.0000000E+00 0.0000000000E+00
232 0.473325396957573E+07 15.149642 5.527824 4.423050 0.4118843E+00 0.5743445E+00 4.6167108E-05 1.2774303E-05 7.6098689E-03 7.8939910E-04 2.7045634E-06 1.8413959E-09 1.8252129E-03 1.7769710E-05 2.920E-06 0.7320 4.423050 -4.700 2.768761 8.335561 0.0000000E+00 0.3661609E+00 4.9347723E-01 6.2090919E-12 6.7483240E-12 1.2230037E-01 4.9681199E-11 9.4500343E-12 1.7538172E-03 1.2462613E-02 4.828E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.483001 0.0000000E+00 0.0000000000E+00
233 0.473494931779428E+07 15.137243 5.527931 4.423052 0.4118611E+00 0.5743677E+00 4.6166815E-05 1.2785881E-05 7.6101357E-03 7.8905056E-04 2.7362136E-06 1.8738393E-09 1.8252105E-03 1.7665355E-05 2.917E-06 0.7345 4.423052 -5.810 2.770249 8.336123 0.0000000E+00 0.3620037E+00 4.9527530E-01 6.3099699E-12 6.7615955E-12 1.2465849E-01 4.8483534E-11 1.0744214E-11 1.7538368E-03 1.2457194E-02 4.761E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.483508 0.0000000E+00 0.0000000000E+00
234 0.473664466601283E+07 15.124820 5.528067 4.423090 0.4118359E+00 0.5743930E+00 4.6169217E-05 1.2799912E-05 7.6104249E-03 7.8867185E-04 2.7656383E-06 1.9059095E-09 1.8252078E-03 1.7554094E-05 2.914E-06 0.7356 4.423090 -5.809 2.771765 8.336683 0.0000000E+00 0.3578601E+00 4.9702331E-01 6.4136071E-12 5.4120294E-12 1.2705300E-01 4.7704518E-11 7.5399452E-12 1.7538575E-03 1.2451630E-02 4.692E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.484048 0.0000000E+00 0.0000000000E+00
235 0.473839062164088E+07 15.111827 5.528182 4.423110 0.4118076E+00 0.5744213E+00 4.6174527E-05 1.2817132E-05 7.6107506E-03 7.8824464E-04 2.7940611E-06 1.9390300E-09 1.8252049E-03 1.7430627E-05 2.912E-06 0.7367 4.423110 -5.810 2.773176 8.337211 0.0000000E+00 0.3536755E+00 4.9872162E-01 7.1218932E-12 3.2783541E-08 1.2953821E-01 5.5952347E-11 1.4590197E-07 1.7538800E-03 1.2445557E-02 4.622E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.484583 0.0000000E+00 0.0000000000E+00
236 0.474016188097370E+07 15.098298 5.528297 4.423402 0.4117782E+00 0.5744508E+00 4.6145517E-05 1.2823913E-05 7.6111400E-03 7.8780153E-04 2.8241898E-06 1.9677681E-09 1.8252018E-03 1.7302008E-05 2.909E-06 0.7378 4.423402 -4.697 2.774747 8.337792 0.0000000E+00 0.3495033E+00 5.0034559E-01 1.2237769E-10 1.6745900E-07 1.3208537E-01 6.3282183E-11 1.8387544E-07 1.7539043E-03 1.2439239E-02 4.550E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.485135 0.0000000E+00 0.0000000000E+00
237 0.474205965883028E+07 15.085014 5.528464 4.423252 0.4117474E+00 0.5744815E+00 4.6027248E-05 1.2802681E-05 7.6116772E-03 7.8734052E-04 2.8571909E-06 1.9833263E-09 1.8251987E-03 1.7166774E-05 2.907E-06 0.7385 4.423252 -5.807 2.776243 8.338356 0.0000000E+00 0.3454039E+00 5.0176169E-01 6.7246774E-12 9.0903058E-10 1.3476732E-01 8.6267139E-11 7.1734122E-08 1.7539313E-03 1.2433175E-02 4.475E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.485739 0.0000000E+00 0.0000000000E+00
238 0.474378031075358E+07 15.071034 5.528630 4.423377 0.4117162E+00 0.5745128E+00 4.5903104E-05 1.2779990E-05 7.6122295E-03 7.8687119E-04 2.8908475E-06 1.9986855E-09 1.8251954E-03 1.7029046E-05 2.905E-06 0.7399 4.423377 -5.806 2.777988 8.338991 0.0000000E+00 0.3412599E+00 5.0332393E-01 6.8529065E-12 3.2296924E-12 1.3734787E-01 5.4000251E-11 6.5640306E-11 1.7539581E-03 1.2426972E-02 4.403E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.486365 0.0000000E+00 0.0000000000E+00
239 0.475239063918491E+07 15.034189 5.529419 4.423632 0.4116029E+00 0.5746262E+00 4.5420835E-05 1.2666029E-05 7.6143735E-03 7.8513609E-04 2.9634206E-06 1.9985209E-09 1.8251830E-03 1.6585141E-05 2.890E-06 0.7378 4.423632 -5.801 2.778916 8.339746 0.0000000E+00 0.3370534E+00 4.9861133E-01 6.7478398E-12 2.8090636E-11 1.4626223E-01 4.8422664E-11 6.0761630E-11 1.7540763E-03 1.2404413E-02 4.209E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.488404 0.0000000E+00 0.0000000000E+00
240 0.475409933256469E+07 15.020787 5.529561 4.423802 0.4115381E+00 0.5746911E+00 4.5206335E-05 1.2603527E-05 7.6155772E-03 7.8411686E-04 2.9703362E-06 1.9716071E-09 1.8251755E-03 1.6368808E-05 2.892E-06 0.7393 4.423802 -5.798 2.780515 8.340330 0.0000000E+00 0.3329381E+00 5.0008753E-01 6.8704894E-12 2.1688099E-11 1.4890000E-01 4.1750340E-11 4.2942719E-11 1.7541089E-03 1.2397708E-02 4.137E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.488978 0.0000000E+00 0.0000000000E+00
241 0.475583514806161E+07 15.006799 5.529752 4.423971 0.4114640E+00 0.5747652E+00 4.4962331E-05 1.2530923E-05 7.6169597E-03 7.8294878E-04 2.9734489E-06 1.9367331E-09 1.8251668E-03 1.6126913E-05 2.894E-06 0.7405 4.423971 -4.690 2.782170 8.340934 0.0000000E+00 0.3287696E+00 5.0153129E-01 7.0004184E-12 1.6760902E-11 1.5162342E-01 3.9703621E-11 3.1736719E-11 1.7541440E-03 1.2390695E-02 4.062E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.489623 0.0000000E+00 0.0000000000E+00
242 0.475759808567567E+07 14.992733 5.529975 4.423840 0.4113865E+00 0.5748428E+00 4.4707541E-05 1.2454243E-05 7.6184105E-03 7.8172452E-04 2.9738999E-06 1.8978258E-09 1.8251576E-03 1.5876904E-05 2.896E-06 0.7431 4.423840 -5.798 2.783839 8.341543 0.0000000E+00 0.3246075E+00 5.0291870E-01 7.1341017E-12 5.8855091E-10 1.5439679E-01 3.8985547E-11 3.5062279E-09 1.7541815E-03 1.2383451E-02 3.987E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.490306 0.0000000E+00 0.0000000000E+00
243 0.475936102328973E+07 14.978628 5.530171 4.424118 0.4113052E+00 0.5749242E+00 4.4466407E-05 1.2373368E-05 7.6198901E-03 7.8044671E-04 2.9823306E-06 1.8668636E-09 1.8251481E-03 1.5612408E-05 2.899E-06 0.7447 4.424118 -5.794 2.785509 8.342154 0.0000000E+00 0.3204729E+00 5.0424252E-01 7.2699609E-12 1.0446347E-10 1.5720618E-01 3.9300523E-11 3.8604416E-09 1.7542212E-03 1.2376016E-02 3.910E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.490961 0.0000000E+00 0.0000000000E+00
244 0.476117820513807E+07 14.964398 5.530380 4.424212 0.4112213E+00 0.5750083E+00 4.4236113E-05 1.2289463E-05 7.6213884E-03 7.7913095E-04 2.9968287E-06 1.8420294E-09 1.8251383E-03 1.5337458E-05 2.901E-06 0.7442 4.424212 -5.792 2.787205 8.342776 0.0000000E+00 0.3163187E+00 5.0551270E-01 7.4113413E-12 9.0033879E-12 1.6008870E-01 3.9898255E-11 4.0280477E-10 1.7542639E-03 1.2368278E-02 3.832E-07 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.491636 0.0000000E+00 0.0000000000E+00
