                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9575      6.0000000000000000E+001      8.8000000000000005E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      40                                      961                  3.9829950053093876E+003                  2.2257117389508423E+000                  5.9995848059060343E+001                  3.5076799647153315E+001                 -5.9092164230904975E+000                  4.3046126630360249E+001                  7.1588038767748841E-001                  7.8135197978390636E-008                  9.9999999877137136E-001                  9.9999998376469090E-001                  7.6879965208454437E-001                  7.8135197978390636E-008                  9.9999999877137136E-001                  9.9999998376469090E-001                  5.7120543530167698E+000                 -2.4121707267210208E+001                 -9.8999999999999986E+001                  5.7120543530167698E+000                  2.2249167919375088E+000                  5.7119128657060436E+000                 -2.4121707267210208E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3437143509429572E+034                  6.3661879781266565E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923893715643699E+000                  5.7101586797883419E+000                  9.9355943321805695E-001                  4.2288916835701418E+000                  1.9420811438979861E-006                  0.0000000000000000E+000                  7.6315501594367134E+000                  4.0054357700736132E-001                  1.6365001631145120E+001                  4.0054357700736132E-001                  7.6315501594367134E+000                  6.0996341820870659E-001                  8.6210152894619185E-001                  1.2635109087779817E+000                  7.2420305177869226E-001                  2.6682382756094070E-001                  4.2517829220559554E-005                  3.5410272763124607E-003                  1.5143086687572816E-003                  4.1185965080215471E-003                  4.3459065132379649E+001                  1.5998593216812992E+001                                        0                                        0                                        5 
                                      41                                      951                  4.1518807966586864E+003                  2.2275931131697941E+000                  5.9995639584852853E+001                  3.5076798138059630E+001                 -5.9085407815886954E+000                  4.3025443623869052E+001                  7.1588287523487637E-001                  7.8135469205875552E-008                  9.9999999876058177E-001                  9.9999998368450138E-001                  7.6880232352699107E-001                  7.8135469205875552E-008                  9.9999999876058177E-001                  9.9999998368450138E-001                  5.7122090742804836E+000                 -2.4122415545834560E+001                 -9.8999999999999986E+001                  5.7122090742804836E+000                  2.2223178513602297E+000                  5.7120684813825084E+000                 -2.4122415545834560E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3438187523500190E+034                  6.3661460564622387E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923845566927591E+000                  5.7104125067789875E+000                  9.9369597645660035E-001                  4.2286170879993730E+000                  1.9352025598304834E-006                  0.0000000000000000E+000                  7.6315348038452644E+000                  4.0050649311911213E-001                  1.6364941453106834E+001                  4.0050649311911213E-001                  7.6315348038452644E+000                  6.0997362715620218E-001                  8.6209190573089722E-001                  1.2635337929478143E+000                  7.2418380539878024E-001                  2.6684347703184036E-001                  4.2559352728659496E-005                  3.5378591293425596E-003                  1.5143086687572820E-003                  4.1185965080215445E-003                  4.3458021436690899E+001                  1.5999448961788660E+001                                        0                                        0                                        5 
                                      42                                      962                  4.3225058940318286E+003                  2.2320429122301428E+000                  5.9995428689983321E+001                  3.5076796611438034E+001                 -5.9079768975113760E+000                  4.3008357480651455E+001                  7.1588539169369447E-001                  7.8135743875051844E-008                  9.9999999873168510E-001                  9.9999998369886312E-001                  7.6880502600731748E-001                  7.8135743875051844E-008                  9.9999999873168510E-001                  9.9999998369886312E-001                  5.7123660759665995E+000                 -2.4123129657622751E+001                 -9.8999999999999986E+001                  5.7123660759665995E+000                  2.2203030770810246E+000                  5.7122261844893689E+000                 -2.4123129657622751E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3439452670923199E+034                  6.3661369498833759E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923790276470392E+000                  5.7106243938448147E+000                  9.9381297808095415E-001                  4.2283815581290689E+000                  1.9187349981036498E-006                  0.0000000000000000E+000                  7.6315193510504038E+000                  4.0046715688470746E-001                  1.6364879596609448E+001                  4.0046715688470746E-001                  7.6315193510504038E+000                  6.0998393991664357E-001                  8.6208218017940130E-001                  1.2635569216435234E+000                  7.2416435433404724E-001                  2.6686333464338075E-001                  4.2601310882208588E-005                  3.5346636172958273E-003                  1.5143086687572829E-003                  4.1185965080215471E-003                  4.3456966493461621E+001                  1.6000313715184696E+001                                        0                                        0                                        5 
                                      43                                      960                  4.4939522526507890E+003                  2.2341282654877883E+000                  5.9995216549281736E+001                  3.5076795075792724E+001                 -5.9075042646833307E+000                  4.2994370813480579E+001                  7.1588792303599136E-001                  7.8136020098540371E-008                  9.9999999876075141E-001                  9.9999998366598086E-001                  7.6880774447133815E-001                  7.8136020098540371E-008                  9.9999999876075141E-001                  9.9999998366598086E-001                  5.7125177780243188E+000                 -2.4123865388220086E+001                 -9.8999999999999986E+001                  5.7125177780243188E+000                  2.2187422969179864E+000                  5.7123784371604271E+000                 -2.4123865388220086E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3440775658294338E+034                  6.3661452171012154E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923712567776663E+000                  5.7107998372460882E+000                  9.9391624152033842E-001                  4.2281734956049855E+000                  1.9113679875552052E-006                  0.0000000000000000E+000                  7.6315035051479203E+000                  4.0042497271816080E-001                  1.6364815077306414E+001                  4.0042497271816080E-001                  7.6315035051479203E+000                  6.0999432976430468E-001                  8.6207240468256463E-001                  1.2635801703002816E+000                  7.2414480336898746E-001                  2.6688329340423489E-001                  4.2643407635569462E-005                  3.5314580666762148E-003                  1.5143086687572824E-003                  4.1185965080215471E-003                  4.3455906014574396E+001                  1.6001182827277471E+001                                        0                                        0                                        5 
                                      44                                      954                  4.6653472989707188E+003                  2.2339982657376565E+000                  5.9995004279087226E+001                  3.5076793539204601E+001                 -5.9071092478728433E+000                  4.2983030186563141E+001                  7.1589045594136369E-001                  7.8136296433051200E-008                  9.9999999874561107E-001                  9.9999998361759324E-001                  7.6881046461398006E-001                  7.8136296433051200E-008                  9.9999999874561107E-001                  9.9999998361759324E-001                  5.7126593545509881E+000                 -2.4124630613415292E+001                 -9.7578985978556965E+000                  5.7126593545509881E+000                  2.2175298171274789E+000                  5.7125204475210296E+000                 -2.4124630613415292E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3442045926280264E+034                  6.3661599107503071E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923633403716893E+000                  5.7109444374438603E+000                  9.9400437443117784E-001                  4.2279956931951830E+000                  1.9120599314495516E-006                  0.0000000000000000E+000                  7.6314871207415909E+000                  4.0037977730703223E-001                  1.6364747503750152E+001                  4.0037977730703223E-001                  7.6314871207415909E+000                  6.1000476081261468E-001                  8.6206262920341659E-001                  1.2636034201015574E+000                  7.2412525243189585E-001                  2.6690325129963055E-001                  4.2685382738645514E-005                  3.5282588759535452E-003                  1.5143086687572831E-003                  4.1185965080215480E-003                  4.3454845443711378E+001                  1.6002051864160052E+001                                        0                                        0                                        5 
                                      45                                      954                  4.8372894055425231E+003                  2.2353822432519861E+000                  5.9994791170724071E+001                  3.5076791996543641E+001                 -5.9067817498862398E+000                  4.2973890470402075E+001                  7.1589299886617874E-001                  7.8136574099829659E-008                  9.9999999871364864E-001                  9.9999998370276499E-001                  7.6881319551672145E-001                  7.8136574099829659E-008                  9.9999999871364864E-001                  9.9999998370276499E-001                  5.7127890790620759E+000                 -2.4125434177721100E+001                 -9.8999999999999986E+001                  5.7127890790620759E+000                  2.2165757179410916E+000                  5.7126505183110261E+000                 -2.4125434177721100E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3443203106301186E+034                  6.3661738069727861E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923545435383929E+000                  5.7110640094764467E+000                  9.9408175411406352E-001                  4.2278393911684580E+000                  1.9071487050500564E-006                  0.0000000000000000E+000                  7.6314700191759179E+000                  4.0033129662551409E-001                  1.6364676308447628E+001                  4.0033129662551409E-001                  7.6314700191759179E+000                  6.1001527846787262E-001                  8.6205281988244409E-001                  1.2636267515844226E+000                  7.2410563380560755E-001                  2.6692327745369704E-001                  4.2727353692281612E-005                  3.5250549907607596E-003                  1.5143086687572824E-003                  4.1185965080215462E-003                  4.3453781125823255E+001                  1.6002923843693619E+001                                        0                                        0                                        5 
                                      46                                      953                  5.0090608675684070E+003                  2.2349510121484166E+000                  5.9994578139741805E+001                  3.5076790454437365E+001                 -5.9065082422876083E+000                  4.2966501561624476E+001                  7.1589554088569951E-001                  7.8136851877630420E-008                  9.9999999874669909E-001                  9.9999998358321129E-001                  7.6881592544724686E-001                  7.8136851877630420E-008                  9.9999999874669909E-001                  9.9999998358321129E-001                  5.7129054936511370E+000                 -2.4126275045149207E+001                 -9.8999999999999986E+001                  5.7129054936511370E+000                  2.2158185232608489E+000                  5.7127672113874954E+000                 -2.4126275045149207E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3444205282023476E+034                  6.3661821510619510E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923451939477046E+000                  5.7111623348805773E+000                  9.9414961599750462E-001                  4.2277021252952940E+000                  1.9089452186199387E-006                  0.0000000000000000E+000                  7.6314522243851153E+000                  4.0027980204554620E-001                  1.6364601731711524E+001                  4.0027980204554620E-001                  7.6314522243851153E+000                  6.1002584216968969E-001                  8.6204301795741534E-001                  1.2636500666680111E+000                  7.2408602996695792E-001                  2.6694328767860193E-001                  4.2769129204313132E-005                  3.5218598751984740E-003                  1.5143086687572835E-003                  4.1185965080215480E-003                  4.3452717549610753E+001                  1.6003795105340050E+001                                        0                                        0                                        5 
                                      47                                      951                  5.1807239263169186E+003                  2.2346768466589340E+000                  5.9994365131666257E+001                  3.5076788912491423E+001                 -5.9062807779865159E+000                  4.2960543635273652E+001                  7.1589808264993215E-001                  7.8137129100319669E-008                  9.9999999871319001E-001                  9.9999998356379938E-001                  7.6881865510361314E-001                  7.8137129100319669E-008                  9.9999999871319001E-001                  9.9999998356379938E-001                  5.7130086974790997E+000                 -2.4127152976390718E+001                 -1.0235019852575359E+001                  5.7130086974790997E+000                  2.2152083487559917E+000                  5.7128706422095075E+000                 -2.4127152976390718E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3445037235535968E+034                  6.3661823098511559E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923339182437536E+000                  5.7112435784148010E+000                  9.9421278917251921E-001                  4.2275742369993274E+000                  1.9102791066821283E-006                  0.0000000000000000E+000                  7.6314337375579884E+000                  4.0022547278042114E-001                  1.6364523888410758E+001                  4.0022547278042114E-001                  7.6314337375579884E+000                  6.1003645489085467E-001                  8.6203322017663242E-001                  1.2636733730836043E+000                  7.2406643441359420E-001                  2.6696328861717644E-001                  4.2810717674667150E-005                  3.5186724416496310E-003                  1.5143086687572826E-003                  4.1185965080215454E-003                  4.3451654374098339E+001                  1.6004665942592464E+001                                        0                                        0                                        5 
                                      48                                      956                  5.3530420220988608E+003                  2.2363308867665572E+000                  5.9994151216245186E+001                  3.5076787363971789E+001                 -5.9060887929595092E+000                  4.2955725416774797E+001                  7.1590063525942293E-001                  7.8137407766298850E-008                  9.9999999874621959E-001                  9.9999998352257446E-001                  7.6882139640694014E-001                  7.8137407766298850E-008                  9.9999999874621959E-001                  9.9999998352257446E-001                  5.7130995685567161E+000                 -2.4128070284368881E+001                 -9.8999999999999986E+001                  5.7130995685567161E+000                  2.2147062756584175E+000                  5.7129617016758809E+000                 -2.4128070284368881E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3445697100691310E+034                  6.3661727440115070E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923226792907649E+000                  5.7113107255362214E+000                  9.9426884063920729E-001                  4.2274605855463125E+000                  1.9044293205883624E-006                  0.0000000000000000E+000                  7.6314145046160995E+000                  4.0016829209816462E-001                  1.6364442634912489E+001                  4.0016829209816462E-001                  7.6314145046160995E+000                  6.1004716144394211E-001                  8.6202338323832794E-001                  1.2636967738407183E+000                  7.2404676054277650E-001                  2.6698336866208072E-001                  4.2852301450290839E-005                  3.5154786329881361E-003                  1.5143086687572822E-003                  4.1185965080215471E-003                  4.3450586908733833E+001                  1.6005540206923211E+001                                        0                                        0                                        5 
                                      49                                      949                  5.5256478474785408E+003                  2.2370554488969048E+000                  5.9993936864175545E+001                  3.5076785812285742E+001                 -5.9059277677675679E+000                  4.2951799419782638E+001                  7.1590319309761208E-001                  7.8137686876367241E-008                  9.9999999874546541E-001                  9.9999998352277797E-001                  7.6882414332548088E-001                  7.8137686876367241E-008                  9.9999999874546541E-001                  9.9999998352277797E-001                  5.7131787143787296E+000                 -2.4129022308189317E+001                 -9.8999999999999986E+001                  5.7131787143787287E+000                  2.2142862439870137E+000                  5.7130410058959784E+000                 -2.4129022308189317E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446187235771820E+034                  6.3661528898853179E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923113788427937E+000                  5.7113663201919858E+000                  9.9431923886303120E-001                  4.2273582374126182E+000                  1.9019755820095231E-006                  0.0000000000000000E+000                  7.6313946162858359E+000                  4.0010864778391175E-001                  1.6364358418844692E+001                  4.0010864778391175E-001                  7.6313946162858359E+000                  6.1005793499777206E-001                  8.6201352836378820E-001                  1.2637202184652487E+000                  7.2402705079763996E-001                  2.6700348449234107E-001                  4.2893793191312068E-005                  3.5122853689482890E-003                  1.5143086687572816E-003                  4.1185965080215445E-003                  4.3449517463334267E+001                  1.6006416014364675E+001                                        0                                        0                                        5 
                                      50                                      954                  5.6986612451490673E+003                  2.2380797349732360E+000                  5.9993721938791460E+001                  3.5076784256443929E+001                 -5.9057920234490942E+000                  4.2948659965999575E+001                  7.1410548564824650E-001                  7.8137967207680958E-008                  9.9999999873417988E-001                  9.9999998354766395E-001                  7.6882689761074563E-001                  7.8137967207680958E-008                  9.9999999873417988E-001                  9.9999998354766395E-001                  5.7132472211389116E+000                 -2.4130006358088096E+001                 -9.8999999999999986E+001                  5.7132472211389116E+000                  2.2139275366686304E+000                  5.7131096480743926E+000                 -2.4130006358088096E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446518078869780E+034                  6.3661228427969946E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6923000821539640E+000                  5.7114126529096803E+000                  9.9436499859953820E-001                  4.2272651620977904E+000                  1.8982599583116691E-006                  0.0000000000000000E+000                  7.6313741211143613E+000                  4.0004678024125978E-001                  1.6364271493062020E+001                  4.0004678024125978E-001                  7.6313741211143613E+000                  6.1006877809616022E-001                  8.6200364892700032E-001                  1.2637437227266151E+000                  7.2400729192659841E-001                  2.6702364963175640E-001                  4.2935225790529389E-005                  3.5090905262420463E-003                  1.5143086687572820E-003                  4.1185965080215471E-003                  4.3448445326074143E+001                  1.6007293953863076E+001                                        0                                        0                                        5 
                                      51                                      956                  5.8712126873823272E+003                  2.2369185935975353E+000                  5.9993507530294416E+001                  3.5076782704338299E+001                 -5.9056766010565953E+000                  4.2946137025983973E+001                  7.1410803776247067E-001                  7.8138246761838559E-008                  9.9999999876281964E-001                  9.9999998349254648E-001                  7.6882964529172659E-001                  7.8138246761838559E-008                  9.9999999876281964E-001                  9.9999998349254648E-001                  5.7133059612304482E+000                 -2.4131013637669561E+001                 -9.8999999999999986E+001                  5.7133059612304482E+000                  2.2136163030820861E+000                  5.7131685053324901E+000                 -2.4131013637669561E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446703307099557E+034                  6.3660834445070400E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922888132448621E+000                  5.7114515438646833E+000                  9.9440698189524368E-001                  4.2271796434007509E+000                  1.9026354614684298E-006                  0.0000000000000000E+000                  7.6313531942912638E+000                  3.9998329247116610E-001                  1.6364182633167587E+001                  3.9998329247116610E-001                  7.6313531942912638E+000                  6.1007963050021807E-001                  8.6199379485643035E-001                  1.2637671678368687E+000                  7.2398758378691130E-001                  2.6704376217683551E-001                  4.2976397716224059E-005                  3.5059102138710720E-003                  1.5143086687572816E-003                  4.1185965080215454E-003                  4.3447375913012770E+001                  1.6008169595202435E+001                                        0                                        0                                        5 
                                      52                                      943                  6.0430037065968399E+003                  2.2350004563082200E+000                  5.9993294017987040E+001                  3.5076781158714681E+001                 -5.9055775424083334E+000                  4.2944013156497029E+001                  7.1411057922743515E-001                  7.8138524428617018E-008                  9.9999999874398993E-001                  9.9999998348158015E-001                  7.6883238150740241E-001                  7.8138524428617018E-008                  9.9999999874398993E-001                  9.9999998348158015E-001                  5.7133558929897301E+000                 -2.4132039106772673E+001                 -1.0235019852575359E+001                  5.7133558929897301E+000                  2.2133409912878848E+000                  5.7132185400103630E+000                 -2.4132039106772673E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446755383704394E+034                  6.3660352717942274E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922721156712086E+000                  5.7114832522545136E+000                  9.9445623123746563E-001                  4.2270795990926926E+000                  1.9103514259401179E-006                  0.0000000000000000E+000                  7.6313319336991592E+000                  3.9991855113073249E-001                  1.6364092286901194E+001                  3.9991855113073249E-001                  7.6313319336991592E+000                  6.1009046858866900E-001                  8.6198398336718896E-001                  1.2637905128230322E+000                  7.2396796080906078E-001                  2.6706378700425043E-001                  4.3017245770656212E-005                  3.5027498966068802E-003                  1.5143086687572835E-003                  4.1185965080215480E-003                  4.3446311099022203E+001                  1.6009041407286656E+001                                        0                                        0                                        5 
                                      53                                      955                  6.2149904779129247E+003                  2.2354950436205083E+000                  5.9993080218617045E+001                  3.5076779611007503E+001                 -5.9054886224816387E+000                  4.2942230406080192E+001                  7.1411312412747008E-001                  7.8138802872551594E-008                  9.9999999872684220E-001                  9.9999998359525533E-001                  7.6883512142137589E-001                  7.8138802872551594E-008                  9.9999999872684220E-001                  9.9999998359525533E-001                  5.7133984997994736E+000                 -2.4133084720759978E+001                 -9.8999999999999986E+001                  5.7133984997994727E+000                  2.2130915064000303E+000                  5.7132612391825850E+000                 -2.4133084720759978E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446692318127157E+034                  6.3659791551751336E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922585784412236E+000                  5.7115105147529635E+000                  9.9449693694666097E-001                  4.2269966399671191E+000                  1.9087761833883849E-006                  0.0000000000000000E+000                  7.6313102917215572E+000                  3.9985245603039166E-001                  1.6364000266726205E+001                  3.9985245603039166E-001                  7.6313102917215572E+000                  6.1010134715205466E-001                  8.6197416001712701E-001                  1.2638138872158196E+000                  7.2394831410894611E-001                  2.6708383523395351E-001                  4.3058004735502389E-005                  3.4995920054020357E-003                  1.5143086687572826E-003                  4.1185965080215445E-003                  4.3445244976739495E+001                  1.6009914228302591E+001                                        0                                        0                                        5 
                                      54                                      958                  6.3855354959857978E+003                  2.2318390374047374E+000                  5.9992868174464661E+001                  3.5076778076000998E+001                 -5.9054127371627683E+000                  4.2940712150438536E+001                  7.1411564815268735E-001                  7.8139079318084725E-008                  9.9999999874142531E-001                  9.9999998347484709E-001                  7.6883783886090851E-001                  7.8139079318084725E-008                  9.9999999874142531E-001                  9.9999998347484709E-001                  5.7134344005027877E+000                 -2.4134137389606032E+001                 -9.8999999999999986E+001                  5.7134344005027877E+000                  2.2128635258142233E+000                  5.7132972232745391E+000                 -2.4134137389606032E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446529305194896E+034                  6.3659164878733081E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922457405789340E+000                  5.7115332619970696E+000                  9.9453398629329293E-001                  4.2269210062673563E+000                  1.9226182044950107E-006                  0.0000000000000000E+000                  7.6312885333962592E+000                  3.9978585903783898E-001                  1.6363907715320885E+001                  3.9978585903783898E-001                  7.6312885333962592E+000                  6.1011215798489882E-001                  8.6196441848759775E-001                  1.2638370680873221E+000                  7.2392883104942507E-001                  2.6710371569046254E-001                  4.3098295015790978E-005                  3.4964665387695695E-003                  1.5143086687572820E-003                  4.1185965080215454E-003                  4.3444187715791884E+001                  1.6010779736160973E+001                                        0                                        0                                        5 
                                      55                                      955                  6.5546455888101591E+003                  2.2281695279237237E+000                  5.9992657882816928E+001                  3.5076776553675678E+001                 -5.9053475039891579E+000                  4.2939413797047877E+001                  7.1411815133493683E-001                  7.8139353321127203E-008                  9.9999999876838530E-001                  9.9999998345230079E-001                  7.6884053386029139E-001                  7.8139353321127203E-008                  9.9999999876838530E-001                  9.9999998345230079E-001                  5.7134647734542581E+000                 -2.4135193611476748E+001                 -9.8999999999999986E+001                  5.7134647734542572E+000                  2.2126520729028458E+000                  5.7133276726004603E+000                 -2.4135193611476748E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446285143839184E+034                  6.3658485884912941E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922303254834672E+000                  5.7115533922793169E+000                  9.9457488162534946E-001                  4.2268376932779228E+000                  1.9368143379604715E-006                  0.0000000000000000E+000                  7.6312667248467632E+000                  3.9971898903697684E-001                  1.6363814918229696E+001                  3.9971898903697684E-001                  7.6312667248467632E+000                  6.1012289629788607E-001                  8.6195475851723635E-001                  1.2638600560286846E+000                  7.2390951110788593E-001                  2.6712342893092311E-001                  4.3138128000245900E-005                  3.4933732384589814E-003                  1.5143086687572820E-003                  4.1185965080215445E-003                  4.3443139289981893E+001                  1.6011637955971093E+001                                        0                                        0                                        5 
                                      56                                      960                  6.7241565646789259E+003                  2.2291978241020018E+000                  5.9992447062499778E+001                  3.5076775027517904E+001                 -5.9052853617686587E+000                  4.2938287813871156E+001                  7.1412066082775683E-001                  7.8139627546214285E-008                  9.9999999874624956E-001                  9.9999998330535178E-001                  7.6884323565381929E-001                  7.8139627546214285E-008                  9.9999999874624956E-001                  9.9999998330535178E-001                  5.7134905647423579E+000                 -2.4136262965513236E+001                 -9.8999999999999986E+001                  5.7134905647423579E+000                  2.2124512162319943E+000                  5.7133535354308540E+000                 -2.4136262965513236E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3445965513621634E+034                  6.3657751634637630E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6922173884205458E+000                  5.7115702570137286E+000                  9.9460918811839916E-001                  4.2267675541340477E+000                  1.9330818573654917E-006                  0.0000000000000000E+000                  7.6312446647528107E+000                  3.9965125869227869E-001                  1.6363721031286502E+001                  3.9965125869227869E-001                  7.6312446647528107E+000                  6.1013367586954248E-001                  8.6194507534467790E-001                  1.2638831003315860E+000                  7.2389014476167379E-001                  2.6714318874988779E-001                  4.3177941633335538E-005                  3.4902785150010989E-003                  1.5143086687572820E-003                  4.1185965080215454E-003                  4.3442088328819075E+001                  1.6012498195187479E+001                                        0                                        0                                        5 
