          1 -- mesa/star zams

     year_month_day_when_created   20170124
                        net_name   'basic.net'
                         species          8
                       initial_z        1.90000000000000E-02
                       initial_y        2.78000000000000E-01

          M/Msun           n_shells
       20.00000000           1191
       -1.00000000             -1

                          M/Msun      1.9999999999999932E+01
                        n_shells       1191

             lnd                      lnT                      lnR                        L                       dq                       h1                      he3                      he4                      c12                      n14                      o16                     ne20                     mg24
  244  -1.3211278137189144E+01   1.2795644502269912E+01   2.6678354453088456E+01   1.7413638400962853E+38   1.8775055668724709E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  245  -1.3175967868873142E+01   1.2803302694794404E+01   2.6677787890799788E+01   1.7413638396665382E+38   8.5341162130567295E-09   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  246  -1.3140202411349220E+01   1.2811232606455002E+01   2.6677538992921082E+01   1.7413638394720825E+38   2.0481878911336064E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  247  -1.3103521610329613E+01   1.2819224031284037E+01   2.6676961910653173E+01   1.7413638390071372E+38   1.0240939455668032E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  248  -1.3068521367207827E+01   1.2826996541965025E+01   2.6676683404450184E+01   1.7413638387756793E+38   2.0481878911336064E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  249  -1.3025517105125658E+01   1.2836471445636448E+01   2.6676144890867516E+01   1.7413638383144242E+38   1.8775055668724762E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  250  -1.2987972391795392E+01   1.2844762779509818E+01   2.6675671313525029E+01   1.7413638378936187E+38   1.7068232426113353E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  251  -1.2951967841201579E+01   1.2852748512226386E+01   2.6675256099730792E+01   1.7413638375126034E+38   1.8775055668732755E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  252  -1.2917312380236547E+01   1.2860428421415618E+01   2.6674814950274950E+01   1.7413638370949777E+38   1.7068232426113353E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  253  -1.2885516522966235E+01   1.2867492631776642E+01   2.6674427083615196E+01   1.7413638367165768E+38   1.7068232426113353E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  254  -1.2837119999966495E+01   1.2878399194051132E+01   2.6674050924660975E+01   1.7413638363392691E+38   3.7550111337449417E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  255  -1.2790708149730980E+01   1.2888605827812423E+01   2.6673261091725539E+01   1.7413638355122275E+38   1.7068232426113353E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  256  -1.2761653050552615E+01   1.2895090182228589E+01   2.6672917775435064E+01   1.7413638351378723E+38   1.8775055668724762E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  257  -1.2724378075945447E+01   1.2903452358156676E+01   2.6672550551060084E+01   1.7413638347269652E+38   2.9015995124392795E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  258  -1.2684685263110349E+01   1.2912284066857168E+01   2.6672003036979305E+01   1.7413638340935051E+38   2.3895525396558673E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  259  -1.2655097370287487E+01   1.2918866034688564E+01   2.6671569051253414E+01   1.7413638335732748E+38   1.7068232426113459E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  260  -1.2628852269257218E+01   1.2924737066364395E+01   2.6671267766917591E+01   1.7413638332024002E+38   2.0481878911336064E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  261  -1.2594287338063952E+01   1.2932495044624186E+01   2.6670915245419426E+01   1.7413638327580247E+38   3.0722818367004101E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  262  -1.2556542150007131E+01   1.2940911890893780E+01   2.6670403765802405E+01   1.7413638320926879E+38   2.7309171881781387E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  263  -1.2524495651890014E+01   1.2948061463771607E+01   2.6669965333943125E+01   1.7413638315025587E+38   2.3895525396558778E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  264  -1.2493581697462316E+01   1.2954981913269211E+01   2.6669593353175468E+01   1.7413638309871282E+38   2.7309171881781281E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  265  -1.2464630614484806E+01   1.2961442513006444E+01   2.6669180688001138E+01   1.7413638303990444E+38   2.2188702153947370E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  266  -1.2439463153967292E+01   1.2967073853020494E+01   2.6668854604251909E+01   1.7413638299220113E+38   2.2188702153947476E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  267  -1.2401750333238343E+01   1.2975597801951510E+01   2.6668536317298447E+01   1.7413638294456307E+38   4.6937639171811853E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  268  -1.2358769743043887E+01   1.2985180460369298E+01   2.6667886995478170E+01   1.7413638284395951E+38   3.4989876473532516E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  269  -1.2323258157446071E+01   1.2993142179627494E+01   2.6667422543813728E+01   1.7413638276912954E+38   3.5843288094838115E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  270  -1.2285095269470133E+01   1.3001722195786074E+01   2.6666962726224824E+01   1.7413638269259006E+38   4.3523992686605235E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  271  -1.2249559315053705E+01   1.3009667574561760E+01   2.6666424477880074E+01   1.7413638259978343E+38   3.3283053230921108E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  272  -1.2218780716201310E+01   1.3016580677928870E+01   2.6666026687880489E+01   1.7413638252891416E+38   3.5843288094838115E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  273  -1.2185777087091243E+01   1.3023999499108902E+01   2.6665610775693981E+01   1.7413638245266921E+38   4.0963757822672128E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  274  -1.2146693478383760E+01   1.3032802763103954E+01   2.6665150274007711E+01   1.7413638236560842E+38   5.3764932142257175E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  275  -1.2111588239172475E+01   1.3040637094555233E+01   2.6664568122604791E+01   1.7413638225142704E+38   3.4563170662879611E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  276  -1.2085089065631843E+01   1.3046583682776303E+01   2.6664206280249811E+01   1.7413638217808589E+38   3.4563170662879611E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  277  -1.2055159101996660E+01   1.3053320303411825E+01   2.6663853522569752E+01   1.7413638210478177E+38   4.6084227550506148E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  278  -1.2007952756019822E+01   1.3064020570778379E+01   2.6663396492987371E+01   1.7413638200709104E+38   8.7047985373178283E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  279  -1.1966121184777396E+01   1.3073293623550772E+01   2.6662571435145338E+01   1.7413638182264564E+38   3.5843288094838115E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  280  -1.1939420188558486E+01   1.3079302613899250E+01   2.6662245060450072E+01   1.7413638174676949E+38   4.6084227550506148E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  281  -1.1907118741820089E+01   1.3086572956000197E+01   2.6661836041047597E+01   1.7413638164923355E+38   5.6325167006174182E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  282  -1.1868322468970089E+01   1.3095317490340960E+01   2.6661351369056945E+01   1.7413638153004393E+38   7.1686576189676229E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  283  -1.1831531665848505E+01   1.3103561931217543E+01   2.6660757026043569E+01   1.7413638137837013E+38   5.4618343763562774E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  284  -1.1800928685497807E+01   1.3110450784977727E+01   2.6660319874725840E+01   1.7413638126284257E+38   5.4618343763562774E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  285  -1.1770438718360015E+01   1.3117325714050159E+01   2.6659895350557861E+01   1.7413638114732642E+38   5.8031990248785379E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  286  -1.1742984533349333E+01   1.3123507041837096E+01   2.6659457272332634E+01   1.7413638102459332E+38   4.6653168631376547E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  287  -1.1703797375023591E+01   1.3132455966454096E+01   2.6659114227394905E+01   1.7413638092593036E+38   1.0923668752712576E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  288  -1.1659856848876560E+01   1.3142344060094619E+01   2.6658340572975337E+01   1.7413638069482874E+38   7.2824458351448791E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  289  -1.1630383851296116E+01   1.3149013050435865E+01   2.6657846035924944E+01   1.7413638054076867E+38   5.4618343763562562E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  290  -1.1603911568470373E+01   1.3155038812932576E+01   2.6657485442981685E+01   1.7413638042520719E+38   6.3721401057489798E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  291  -1.1574322689862241E+01   1.3161785327414423E+01   2.6657075267826617E+01   1.7413638029034395E+38   7.2824458351417451E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  292  -1.1536409186774126E+01   1.3170480534678958E+01   2.6656619571981025E+01   1.7413638013614739E+38   1.0923668752712555E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  293  -1.1503484503686440E+01   1.3177957334874051E+01   2.6655960357156093E+01   1.7413637990466447E+38   5.4618343763562562E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  294  -1.1477064087691170E+01   1.3184035310942738E+01   2.6655640956703881E+01   1.7413637978885837E+38   8.1927515645344256E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  295  -1.1451350313092036E+01   1.3189920394151528E+01   2.6655173797484867E+01   1.7413637961501264E+38   5.4618343763562562E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  296  -1.1417541122327497E+01   1.3197773493437527E+01   2.6654869912931748E+01   1.7413637949903174E+38   1.3199433076194406E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  297  -1.1384770452175559E+01   1.3205264930353938E+01   2.6654158857696185E+01   1.7413637921835403E+38   5.4618343763562985E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  298  -1.1356376575324473E+01   1.3211873511322866E+01   2.6653873687905335E+01   1.7413637910209870E+38   1.1378821617408916E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  299  -1.1321488906968941E+01   1.3219946973400001E+01   2.6653295467541216E+01   1.7413637885960182E+38   1.0013363023319873E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  300  -1.1294256680009859E+01   1.3226257236749207E+01   2.6652803289934585E+01   1.7413637864591481E+38   7.2824458351417027E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  301  -1.1262499416762793E+01   1.3233702362567945E+01   2.6652454519072730E+01   1.7413637849033399E+38   1.3654585940890682E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  302  -1.1227819583904493E+01   1.3241775099786393E+01   2.6651820080001542E+01   1.7413637819814199E+38   1.0013363023319873E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  303  -1.1200183528360116E+01   1.3248246516129957E+01   2.6651369951355765E+01   1.7413637798350918E+38   9.5582101586234690E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  304  -1.1171583745061920E+01   1.3254974378969635E+01   2.6650951449926282E+01   1.7413637777832553E+38   1.1378821617408874E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  305  -1.1143865612129858E+01   1.3261491109651960E+01   2.6650466624501465E+01   1.7413637753365141E+38   9.5582101586235114E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  306  -1.1114759945311933E+01   1.3268384252177311E+01   2.6650069980327800E+01   1.7413637732779477E+38   1.3199433076194363E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  307  -1.1084889474948682E+01   1.3275444359659357E+01   2.6649537204154043E+01   1.7413637704298896E+38   1.0923668752712597E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  308  -1.1058719365178598E+01   1.3281659054356659E+01   2.6649108644059893E+01   1.7413637680684774E+38   1.0923668752718907E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  309  -1.1036438936335557E+01   1.3286952638788255E+01   2.6648690623450573E+01   1.7413637657029757E+38   8.1927515645345103E-08   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  310  -1.1007694447000677E+01   1.3293860216716222E+01   2.6648383682401285E+01   1.7413637639262257E+38   1.7295808858461746E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  311  -1.0976829386478352E+01   1.3301218024462607E+01   2.6647753170718175E+01   1.7413637601672303E+38   1.0923668752712597E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  312  -1.0948068726589350E+01   1.3308153705942708E+01   2.6647366466459218E+01   1.7413637577880749E+38   1.6385503129068767E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  313  -1.0917447447068099E+01   1.3315521190977732E+01   2.6646802050623538E+01   1.7413637542111962E+38   1.3654585940890767E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  314  -1.0882416158984624E+01   1.3324041093288605E+01   2.6646345189070278E+01   1.7413637512232223E+38   2.2150772748556017E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  315  -1.0845578860220751E+01   1.3332959926744930E+01   2.6645628310436191E+01   1.7413637463608754E+38   1.6992373615330669E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  316  -1.0820512001911082E+01   1.3339048219195391E+01   2.6645097272495615E+01   1.7413637426189708E+38   1.0620233509581688E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  317  -1.0799899674389030E+01   1.3344093059534236E+01   2.6644773174556125E+01   1.7413637402750896E+38   1.2744280211497960E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  318  -1.0775654090476385E+01   1.3350044491230278E+01   2.6644391788095565E+01   1.7413637374569543E+38   1.5475197399676128E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  319  -1.0740958350002431E+01   1.3358627033020531E+01   2.6643939203563018E+01   1.7413637340268744E+38   2.6398866152388642E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  320  -1.0705129076387093E+01   1.3367439861241973E+01   2.6643192132243836E+01   1.7413637281544575E+38   1.8509549830985292E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  321  -1.0673332602264390E+01   1.3375343300769769E+01   2.6642685807964043E+01   1.7413637240221466E+38   2.3061078477948655E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  322  -1.0644258658778069E+01   1.3382558210907005E+01   2.6642073694326417E+01   1.7413637188557114E+38   1.6260247229815780E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  323  -1.0621777015133871E+01   1.3388171019383465E+01   2.6641653814267780E+01   1.7413637152012488E+38   1.5117070850125170E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  324  -1.0596910958095108E+01   1.3394416508841374E+01   2.6641271672441491E+01   1.7413637117948808E+38   2.0614187522897851E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  325  -1.0567829623340746E+01   1.3401734164707436E+01   2.6640762688060249E+01   1.7413637071358171E+38   2.2505363574516320E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  326  -1.0533349423932224E+01   1.3410469352040135E+01   2.6640222085444389E+01   1.7413637020310507E+38   3.0637543449894468E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  327  -1.0490697042033688E+01   1.3421327757311627E+01   2.6639509744883821E+01   1.7413636950508547E+38   3.8182038524430996E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  328  -1.0454263759450107E+01   1.3430578095569750E+01   2.6638657059854438E+01   1.7413636863029303E+38   2.3246236092607453E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
  329  -1.0427719976451222E+01   1.3437388447692188E+01   2.6638155478134163E+01   1.7413636809520256E+38   2.3322829951244829E-07   7.0299999999999996E-01   2.9584794999344774E-05   2.7797041520500071E-01   3.2695300802714194E-03   9.5775061949476825E-04   8.8924242786829234E-03   1.9944869522127550E-03   3.8858080693380402E-03
